,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 4, 2016",Home,COL,59.7,L,5.0,10.0,1943,Zack Greinke,2047,Jorge De La Rosa
1,"Apr 5, 2016",Home,COL,54.5,W,11.0,6.0,10197,Shelby Miller,10587,Chad Bettis
2,"Apr 6, 2016",Home,COL,55.0,L,3.0,4.0,9323,Patrick Corbin,4338,Tyler Chatwood
3,"Apr 7, 2016",Home,CHC,42.6,L,6.0,14.0,3862,Rubby de la Rosa,1507,John Lackey
4,"Apr 8, 2016",Home,CHC,49.8,W,3.0,2.0,11486,Robbie Ray,4538,Jason Hammel
5,"Apr 9, 2016",Home,CHC,53.0,L,2.0,4.0,1943,Zack Greinke,12049,Kyle Hendricks
6,"Apr 10, 2016",Home,CHC,37.5,L,3.0,7.0,10197,Shelby Miller,4153,Jake Arrieta
7,"Apr 12, 2016",Away,LAD,39.4,W,4.0,2.0,9323,Patrick Corbin,18498,Kenta Maeda
8,"Apr 13, 2016",Away,LAD,36.5,L,1.0,3.0,3862,Rubby de la Rosa,13781,Alex Wood
9,"Apr 14, 2016",Away,LAD,45.4,L,2.0,5.0,11486,Robbie Ray,13273,Ross Stripling
10,"Apr 15, 2016",Away,SDP,55.6,W,3.0,2.0,1943,Zack Greinke,7059,James Shields
11,"Apr 16, 2016",Away,SDP,47.7,L,3.0,5.0,10197,Shelby Miller,8782,Andrew Cashner
12,"Apr 17, 2016",Away,SDP,50.8,W,7.0,3.0,9323,Patrick Corbin,10354,Robbie Erlin
13,"Apr 18, 2016",Away,SFG,40.9,W,9.0,7.0,12918,Archie Bradley,1051,Jake Peavy
14,"Apr 19, 2016",Away,SFG,47.0,W,3.0,0.0,11486,Robbie Ray,4732,Matt Cain
15,"Apr 20, 2016",Away,SFG,42.7,W,2.0,1.0,1943,Zack Greinke,5524,Madison Bumgarner
16,"Apr 21, 2016",Away,SFG,35.2,W,6.0,2.0,10197,Shelby Miller,6893,Johnny Cueto
17,"Apr 22, 2016",Home,PIT,54.0,L,7.0,8.0,9323,Patrick Corbin,4424,Jon Niese
18,"Apr 23, 2016",Home,PIT,48.3,W,7.0,1.0,3862,Rubby de la Rosa,7731,Juan Nicasio
19,"Apr 24, 2016",Home,PIT,48.5,L,10.0,12.0,11486,Robbie Ray,3201,Francisco Liriano
20,"Apr 25, 2016",Home,STL,52.0,W,12.0,7.0,1943,Zack Greinke,8137,Jaime Garcia
21,"Apr 26, 2016",Home,STL,46.6,L,2.0,8.0,10197,Shelby Miller,11682,Carlos Martinez
22,"Apr 27, 2016",Home,STL,49.8,L,4.0,11.0,9323,Patrick Corbin,2233,Adam Wainwright
23,"Apr 28, 2016",Home,STL,45.3,W,3.0,0.0,3862,Rubby de la Rosa,14078,Michael Wacha
24,"Apr 29, 2016",Home,COL,55.7,L,0.0,9.0,11486,Robbie Ray,4338,Tyler Chatwood
25,"Apr 30, 2016",Home,COL,63.2,L,2.0,5.0,1943,Zack Greinke,9895,Chris Rusin
26,"May 1, 2016",Home,COL,52.9,L,3.0,6.0,10197,Shelby Miller,10587,Chad Bettis
27,"May 3, 2016",Away,MIA,49.8,L,4.0,7.0,9323,Patrick Corbin,11754,Justin Nicolino
28,"May 4, 2016",Away,MIA,34.2,L,3.0,4.0,3862,Rubby de la Rosa,11530,Jose Fernandez
29,"May 5, 2016",Away,MIA,45.6,L,0.0,4.0,11486,Robbie Ray,14457,Adam Conley
30,"May 6, 2016",Away,ATL,59.8,W,7.0,2.0,1943,Zack Greinke,14934,Aaron Blair
31,"May 7, 2016",Away,ATL,51.0,W,4.0,2.0,10197,Shelby Miller,6797,Julio Teheran
32,"May 8, 2016",Away,ATL,55.9,W,5.0,3.0,9323,Patrick Corbin,10811,Mike Foltynewicz
33,"May 9, 2016",Away,COL,41.4,W,10.0,5.0,12918,Archie Bradley,4338,Tyler Chatwood
34,"May 10, 2016",Away,COL,47.6,W,5.0,1.0,3862,Rubby de la Rosa,9895,Chris Rusin
