,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 6, 2015",Home,CLE,48.6,W,2.0,0.0,9434,Dallas Keuchel,2429,Corey Kluber
1,"Apr 8, 2015",Home,CLE,47.0,L,0.0,2.0,6283,Scott Feldman,6632,Carlos Carrasco
2,"Apr 9, 2015",Home,CLE,58.3,L,1.0,5.0,10836,Asher Wojciechowski,12703,Trevor Bauer
3,"Apr 10, 2015",Away,TEX,49.3,W,5.0,1.0,7531,Collin McHugh,4141,Derek Holland
4,"Apr 11, 2015",Away,TEX,45.3,L,2.0,6.0,3273,Roberto Hernandez,8173,Yovani Gallardo
5,"Apr 12, 2015",Away,TEX,56.9,W,6.0,4.0,9434,Dallas Keuchel,1259,Colby Lewis
6,"Apr 13, 2015",Home,OAK,47.0,L,1.0,8.0,6283,Scott Feldman,4897,Scott Kazmir
7,"Apr 14, 2015",Home,OAK,53.2,L,0.0,4.0,5401,Brad Peacock,15514,Kendall Graveman
8,"Apr 15, 2015",Home,OAK,56.1,W,6.0,1.0,7531,Collin McHugh,11426,Drew Pomeranz
9,"Apr 17, 2015",Home,LAA,47.9,L,3.0,6.0,3273,Roberto Hernandez,4235,Jered Weaver
10,"Apr 18, 2015",Home,LAA,52.9,W,4.0,0.0,9434,Dallas Keuchel,3580,C.J. Wilson
11,"Apr 19, 2015",Home,LAA,45.0,W,4.0,3.0,6283,Scott Feldman,9784,Garrett Richards
12,"Apr 20, 2015",Away,SEA,33.2,W,7.0,5.0,10836,Asher Wojciechowski,13048,Hisashi Iwakuma
13,"Apr 21, 2015",Away,SEA,46.7,W,6.0,3.0,7531,Collin McHugh,11836,Taijuan Walker
14,"Apr 22, 2015",Away,SEA,40.8,L,2.0,3.0,3273,Roberto Hernandez,7410,J.A. Happ
15,"Apr 24, 2015",Away,OAK,46.5,W,5.0,4.0,9434,Dallas Keuchel,4897,Scott Kazmir
16,"Apr 25, 2015",Away,OAK,45.1,W,9.0,3.0,6283,Scott Feldman,15514,Kendall Graveman
17,"Apr 26, 2015",Away,OAK,39.0,W,7.0,6.0,10836,Asher Wojciechowski,11426,Drew Pomeranz
18,"Apr 27, 2015",Away,SDP,41.8,W,9.0,4.0,7531,Collin McHugh,7059,James Shields
19,"Apr 28, 2015",Away,SDP,32.9,W,14.0,3.0,3273,Roberto Hernandez,7872,Tyson Ross
20,"Apr 29, 2015",Away,SDP,44.1,W,7.0,2.0,9434,Dallas Keuchel,8782,Andrew Cashner
21,"Apr 30, 2015",Home,SEA,48.7,W,3.0,2.0,6283,Scott Feldman,11828,James Paxton
22,"May 1, 2015",Home,SEA,53.0,W,4.0,3.0,5285,Samuel Deduno,12673,Roenis Elias
23,"May 2, 2015",Home,SEA,53.9,W,11.0,4.0,7531,Collin McHugh,11836,Taijuan Walker
24,"May 3, 2015",Home,SEA,47.9,W,7.0,6.0,3273,Roberto Hernandez,7410,J.A. Happ
25,"May 4, 2015",Home,TEX,64.3,L,1.0,2.0,9434,Dallas Keuchel,2859,Ross Detwiler
26,"May 5, 2015",Home,TEX,57.1,L,1.0,7.0,6283,Scott Feldman,2586,Wandy Rodriguez
27,"May 6, 2015",Home,TEX,58.1,L,3.0,11.0,5285,Samuel Deduno,1259,Colby Lewis
28,"May 7, 2015",Away,LAA,48.0,W,3.0,2.0,7531,Collin McHugh,4026,Hector Santiago
29,"May 8, 2015",Away,LAA,41.1,L,0.0,2.0,3273,Roberto Hernandez,4235,Jered Weaver
30,"May 9, 2015",Away,LAA,46.6,W,6.0,5.0,9434,Dallas Keuchel,4776,Matt Shoemaker
31,"May 10, 2015",Away,LAA,34.3,L,1.0,3.0,6283,Scott Feldman,9784,Garrett Richards
32,"May 12, 2015",Home,SFG,52.3,L,1.0,8.0,7531,Collin McHugh,10302,Chris Heston
33,"May 13, 2015",Home,SFG,51.4,W,4.0,3.0,3855,Brett Oberholtzer,921,Tim Hudson
34,"May 14, 2015",Home,TOR,49.0,W,6.0,4.0,3273,Roberto Hernandez,10732,Drew Hutchison
35,"May 15, 2015",Home,TOR,57.2,W,8.0,4.0,9434,Dallas Keuchel,1245,R.A. Dickey
36,"May 16, 2015",Home,TOR,51.6,W,6.0,5.0,6283,Scott Feldman,1118,Marco Estrada
37,"May 17, 2015",Home,TOR,58.0,W,4.0,2.0,7531,Collin McHugh,225,Mark Buehrle
38,"May 18, 2015",Home,OAK,55.7,L,1.0,2.0,14120,Lance McCullers Jr.,11426,Drew Pomeranz
39,"May 19, 2015",Home,OAK,44.0,W,6.0,4.0,3273,Roberto Hernandez,12768,Sonny Gray
40,"May 20, 2015",Home,OAK,58.4,W,6.0,1.0,9434,Dallas Keuchel,13287,Jesse Hahn
41,"May 21, 2015",Away,DET,40.0,L,5.0,6.0,6283,Scott Feldman,3184,David Price
42,"May 22, 2015",Away,DET,52.0,L,2.0,6.0,7531,Collin McHugh,2155,Alfredo Simon
43,"May 23, 2015",Away,DET,41.5,W,3.0,2.0,14120,Lance McCullers Jr.,9178,Kyle Lobstein
44,"May 24, 2015",Away,DET,35.6,W,10.0,8.0,3273,Roberto Hernandez,3284,Anibal Sanchez
45,"May 25, 2015",Away,BAL,51.3,L,3.0,4.0,9434,Dallas Keuchel,13071,Wei-Yin Chen
46,"May 26, 2015",Away,BAL,46.5,W,4.0,1.0,6283,Scott Feldman,5279,Chris Tillman
47,"May 27, 2015",Away,BAL,48.7,L,4.0,5.0,7531,Collin McHugh,3374,Ubaldo Jimenez
48,"May 29, 2015",Home,CHW,51.3,L,3.0,6.0,14120,Lance McCullers Jr.,16137,Carlos Rodon
49,"May 30, 2015",Home,CHW,58.0,W,3.0,0.0,9434,Dallas Keuchel,11423,Jose Quintana
50,"May 31, 2015",Home,CHW,59.1,L,0.0,6.0,3273,Roberto Hernandez,6329,John Danks
51,"Jun 1, 2015",Home,BAL,51.9,W,5.0,2.0,3855,Brett Oberholtzer,3374,Ubaldo Jimenez
52,"Jun 2, 2015",Home,BAL,58.3,W,6.0,4.0,7531,Collin McHugh,12586,Mike Wright
53,"Jun 3, 2015",Home,BAL,52.2,W,3.0,1.0,14120,Lance McCullers Jr.,7024,Miguel Gonzalez
54,"Jun 4, 2015",Home,BAL,58.0,L,2.0,3.0,9434,Dallas Keuchel,13071,Wei-Yin Chen
55,"Jun 5, 2015",Away,TOR,42.5,L,2.0,6.0,3273,Roberto Hernandez,11490,Aaron Sanchez
56,"Jun 6, 2015",Away,TOR,40.5,L,2.0,7.0,3855,Brett Oberholtzer,10732,Drew Hutchison
57,"Jun 7, 2015",Away,TOR,49.2,L,6.0,7.0,7531,Collin McHugh,1245,R.A. Dickey
58,"Jun 8, 2015",Away,CHW,34.5,L,1.0,3.0,14120,Lance McCullers Jr.,10603,Chris Sale
59,"Jun 9, 2015",Away,CHW,53.9,L,2.0,4.0,9434,Dallas Keuchel,16137,Carlos Rodon
60,"Jun 10, 2015",Away,CHW,48.1,L,1.0,4.0,11189,Vince Velasquez,11423,Jose Quintana
61,"Jun 12, 2015",Home,SEA,42.3,W,10.0,0.0,3855,Brett Oberholtzer,4772,Felix Hernandez
62,"Jun 13, 2015",Home,SEA,59.5,L,1.0,8.0,7531,Collin McHugh,4869,Mike Montgomery
63,"Jun 14, 2015",Home,SEA,50.6,W,13.0,0.0,14120,Lance McCullers Jr.,12673,Roenis Elias
64,"Jun 15, 2015",Home,COL,57.9,W,6.0,3.0,9434,Dallas Keuchel,10587,Chad Bettis
65,"Jun 16, 2015",Home,COL,43.5,W,8.0,5.0,11189,Vince Velasquez,9895,Chris Rusin
66,"Jun 17, 2015",Away,COL,48.1,W,8.0,4.0,3855,Brett Oberholtzer,6230,Kyle Kendrick
67,"Jun 18, 2015",Away,COL,52.1,W,8.0,4.0,7531,Collin McHugh,9756,David Hale
