,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 4, 2016",Away,MIL,60.7,W,12.0,3.0,5524,Madison Bumgarner,7738,Wily Peralta
1,"Apr 5, 2016",Away,MIL,55.1,W,2.0,1.0,6893,Johnny Cueto,10547,Jimmy Nelson
2,"Apr 6, 2016",Away,MIL,54.2,L,3.0,4.0,3254,Jeff Samardzija,13119,Taylor Jungmann
3,"Apr 7, 2016",Home,LAD,51.7,W,12.0,6.0,1051,Jake Peavy,13781,Alex Wood
4,"Apr 8, 2016",Home,LAD,48.9,W,3.0,2.0,4732,Matt Cain,13273,Ross Stripling
5,"Apr 9, 2016",Home,LAD,46.4,L,2.0,3.0,5524,Madison Bumgarner,2036,Clayton Kershaw
6,"Apr 10, 2016",Home,LAD,56.5,W,9.0,6.0,6893,Johnny Cueto,4897,Scott Kazmir
7,"Apr 12, 2016",Away,COL,50.8,W,7.0,2.0,3254,Jeff Samardzija,4338,Tyler Chatwood
8,"Apr 13, 2016",Away,COL,48.4,L,6.0,10.0,1051,Jake Peavy,7593,Jordan Lyles
9,"Apr 14, 2016",Away,COL,47.1,L,6.0,11.0,4732,Matt Cain,2047,Jorge De La Rosa
10,"Apr 15, 2016",Away,LAD,39.0,L,3.0,7.0,5524,Madison Bumgarner,2036,Clayton Kershaw
11,"Apr 16, 2016",Away,LAD,49.4,W,4.0,3.0,6893,Johnny Cueto,4897,Scott Kazmir
12,"Apr 17, 2016",Away,LAD,43.8,L,1.0,3.0,3254,Jeff Samardzija,18498,Kenta Maeda
13,"Apr 18, 2016",Home,ARI,59.1,L,7.0,9.0,1051,Jake Peavy,12918,Archie Bradley
14,"Apr 19, 2016",Home,ARI,53.0,L,0.0,3.0,4732,Matt Cain,11486,Robbie Ray
15,"Apr 20, 2016",Home,ARI,57.3,L,1.0,2.0,5524,Madison Bumgarner,1943,Zack Greinke
16,"Apr 21, 2016",Home,ARI,64.8,L,2.0,6.0,6893,Johnny Cueto,10197,Shelby Miller
17,"Apr 22, 2016",Home,MIA,60.0,W,8.0,1.0,3254,Jeff Samardzija,10304,Jarred Cosart
18,"Apr 23, 2016",Home,MIA,47.5,W,7.0,2.0,1051,Jake Peavy,11530,Jose Fernandez
19,"Apr 24, 2016",Home,MIA,52.5,L,4.0,5.0,4732,Matt Cain,14457,Adam Conley
20,"Apr 25, 2016",Home,SDP,64.5,W,5.0,4.0,5524,Madison Bumgarner,11426,Drew Pomeranz
21,"Apr 26, 2016",Home,SDP,67.6,W,1.0,0.0,6893,Johnny Cueto,7059,James Shields
22,"Apr 27, 2016",Home,SDP,62.9,W,13.0,9.0,3254,Jeff Samardzija,8782,Andrew Cashner
23,"Apr 29, 2016",Away,NYM,42.4,L,1.0,13.0,1051,Jake Peavy,13361,Steven Matz
24,"Apr 30, 2016",Away,NYM,36.1,L,5.0,6.0,4732,Matt Cain,10954,Jacob deGrom
25,"May 1, 2016",Away,NYM,45.7,W,6.0,1.0,5524,Madison Bumgarner,11762,Noah Syndergaard
26,"May 2, 2016",Away,CIN,60.4,W,9.0,6.0,6893,Johnny Cueto,16208,Brandon Finnegan
27,"May 3, 2016",Away,CIN,64.1,W,3.0,1.0,3254,Jeff Samardzija,8493,John Lamb
28,"May 4, 2016",Away,CIN,53.4,L,4.0,7.0,1051,Jake Peavy,9460,Dan Straily
29,"May 5, 2016",Home,COL,55.9,L,7.0,17.0,4732,Matt Cain,9895,Chris Rusin
30,"May 6, 2016",Home,COL,65.0,W,6.0,4.0,5524,Madison Bumgarner,10587,Chad Bettis
31,"May 7, 2016",Home,COL,63.5,W,2.0,1.0,6893,Johnny Cueto,14916,Jon Gray
32,"May 8, 2016",Home,COL,67.5,L,0.0,2.0,3254,Jeff Samardzija,13453,Eddie Butler
33,"May 9, 2016",Home,TOR,52.6,L,1.0,3.0,1051,Jake Peavy,11490,Aaron Sanchez
34,"May 10, 2016",Home,TOR,52.7,L,0.0,4.0,4732,Matt Cain,7410,J.A. Happ
35,"May 11, 2016",Home,TOR,59.8,W,5.0,4.0,5524,Madison Bumgarner,13431,Marcus Stroman
36,"May 12, 2016",Away,ARI,49.5,W,4.0,2.0,6893,Johnny Cueto,1943,Zack Greinke
37,"May 13, 2016",Away,ARI,55.3,W,3.0,1.0,3254,Jeff Samardzija,10197,Shelby Miller
38,"May 14, 2016",Away,ARI,49.1,W,5.0,3.0,1051,Jake Peavy,9323,Patrick Corbin
39,"May 15, 2016",Away,ARI,46.3,W,2.0,1.0,4732,Matt Cain,3862,Rubby de la Rosa
40,"May 17, 2016",Away,SDP,63.0,W,5.0,1.0,5524,Madison Bumgarner,12317,Colin Rea
