,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 6, 2012",Home,STL,-1,L,5.0,11.0,8173,Yovani Gallardo,8137,Jaime Garcia
1,"Apr 7, 2012",Home,STL,-1,W,6.0,0.0,1943,Zack Greinke,2233,Adam Wainwright
2,"Apr 8, 2012",Home,STL,-1,L,3.0,9.0,976,Randy Wolf,2520,Lance Lynn
3,"Apr 9, 2012",Away,CHC,-1,W,7.0,5.0,6204,Shaun Marcum,9901,Chris Volstad
4,"Apr 10, 2012",Away,CHC,-1,W,7.0,4.0,2141,Chris Narveson,8678,Paul Maholm
5,"Apr 11, 2012",Away,CHC,-1,W,2.0,1.0,8173,Yovani Gallardo,517,Ryan Dempster
6,"Apr 12, 2012",Away,CHC,-1,L,0.0,8.0,1943,Zack Greinke,3340,Matt Garza
7,"Apr 13, 2012",Away,ATL,-1,L,8.0,10.0,976,Randy Wolf,5556,Jair Jurrjens
8,"Apr 14, 2012",Away,ATL,-1,L,1.0,2.0,6204,Shaun Marcum,10021,Mike Minor
9,"Apr 15, 2012",Away,ATL,-1,L,4.0,7.0,2141,Chris Narveson,8851,Brandon Beachy
10,"Apr 17, 2012",Home,LAD,-1,W,5.0,4.0,8173,Yovani Gallardo,5842,Chad Billingsley
11,"Apr 18, 2012",Home,LAD,-1,W,3.0,2.0,1943,Zack Greinke,1701,Chris Capuano
12,"Apr 19, 2012",Home,LAD,-1,L,3.0,4.0,976,Randy Wolf,1451,Aaron Harang
13,"Apr 20, 2012",Home,COL,-1,L,3.0,4.0,6204,Shaun Marcum,2608,Jhoulys Chacin
14,"Apr 21, 2012",Home,COL,-1,W,9.0,4.0,1118,Marco Estrada,11426,Drew Pomeranz
15,"Apr 22, 2012",Home,COL,-1,L,1.0,4.0,8173,Yovani Gallardo,2072,Jeremy Guthrie
16,"Apr 23, 2012",Home,HOU,-1,W,6.0,5.0,1943,Zack Greinke,7541,Lucas Harrell
17,"Apr 24, 2012",Home,HOU,-1,W,9.0,6.0,976,Randy Wolf,9492,Bud Norris
18,"Apr 25, 2012",Home,HOU,-1,L,5.0,7.0,6204,Shaun Marcum,7410,J.A. Happ
19,"Apr 27, 2012",Away,STL,-1,L,1.0,13.0,8173,Yovani Gallardo,412,Jake Westbrook
20,"Apr 28, 2012",Away,STL,-1,L,3.0,7.0,1118,Marco Estrada,739,Kyle Lohse
21,"Apr 29, 2012",Away,STL,-1,W,3.0,2.0,1943,Zack Greinke,8137,Jaime Garcia
22,"Apr 30, 2012",Away,SDP,-1,W,8.0,3.0,976,Randy Wolf,6109,Joe Wieland
23,"May 1, 2012",Away,SDP,-1,L,0.0,2.0,6204,Shaun Marcum,3990,Edinson Volquez
24,"May 2, 2012",Away,SDP,-1,L,0.0,5.0,8173,Yovani Gallardo,633,Jeff Suppan
25,"May 4, 2012",Away,SFG,-1,W,6.0,4.0,1943,Zack Greinke,5705,Tim Lincecum
26,"May 5, 2012",Away,SFG,-1,L,2.0,5.0,976,Randy Wolf,5524,Madison Bumgarner
27,"May 6, 2012",Away,SFG,-1,L,3.0,4.0,6204,Shaun Marcum,4732,Matt Cain
28,"May 7, 2012",Home,CIN,-1,L,1.0,6.0,8173,Marco Estrada,978,Bronson Arroyo
29,"May 8, 2012",Home,CIN,-1,W,8.0,3.0,8173,Yovani Gallardo,8362,Homer Bailey
30,"May 9, 2012",Home,CIN,-1,L,1.0,2.0,1943,Zack Greinke,6893,Johnny Cueto
31,"May 11, 2012",Home,CHC,-1,W,8.0,7.0,976,Randy Wolf,3340,Matt Garza
32,"May 12, 2012",Home,CHC,-1,W,8.0,2.0,6204,Shaun Marcum,9901,Chris Volstad
33,"May 13, 2012",Home,CHC,-1,L,2.0,8.0,1118,Marco Estrada,3254,Jeff Samardzija
34,"May 14, 2012",Away,NYM,-1,L,1.0,3.0,8173,Yovani Gallardo,46,Miguel Batista
35,"May 15, 2012",Away,NYM,-1,W,8.0,0.0,1943,Zack Greinke,7396,Dillon Gee
36,"May 16, 2012",Away,HOU,-1,L,3.0,8.0,976,Randy Wolf,9492,Bud Norris
37,"May 17, 2012",Away,HOU,-1,L,0.0,4.0,6204,Shaun Marcum,7410,J.A. Happ
38,"May 18, 2012",Home,MIN,-1,L,3.0,11.0,1118,Marco Estrada,5089,Scott Diamond
39,"May 19, 2012",Home,MIN,-1,L,4.0,5.0,8173,Yovani Gallardo,790,Carl Pavano
40,"May 20, 2012",Home,MIN,-1,W,16.0,4.0,1943,Zack Greinke,105,Jason Marquis
41,"May 21, 2012",Home,SFG,-1,L,3.0,4.0,976,Randy Wolf,5524,Madison Bumgarner
42,"May 22, 2012",Home,SFG,-1,L,4.0,6.0,6204,Shaun Marcum,4732,Matt Cain
43,"May 23, 2012",Home,SFG,-1,W,8.0,5.0,1118,Marco Estrada,944,Barry Zito
44,"May 25, 2012",Away,ARI,-1,W,7.0,1.0,8173,Yovani Gallardo,6986,Ian Kennedy
45,"May 26, 2012",Away,ARI,-1,L,5.0,8.0,1943,Zack Greinke,8779,Wade Miley
46,"May 27, 2012",Away,ARI,-1,L,3.0,4.0,976,Randy Wolf,7146,Daniel Hudson
47,"May 28, 2012",Away,LAD,-1,W,3.0,2.0,6204,Shaun Marcum,1451,Aaron Harang
48,"May 29, 2012",Away,LAD,-1,W,2.0,1.0,7754,Mike Fiers,9132,Nathan Eovaldi
49,"May 30, 2012",Away,LAD,-1,W,6.0,3.0,8173,Yovani Gallardo,2036,Clayton Kershaw
50,"May 31, 2012",Away,LAD,-1,W,6.0,2.0,1943,Zack Greinke,5842,Chad Billingsley
51,"Jun 1, 2012",Home,PIT,-1,L,2.0,8.0,976,Randy Wolf,1767,Kevin Correia
