,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 4, 2017",Away,CHW,51.8,W,6.0,3.0,8700,Justin Verlander,11423,Jose Quintana
1,"Apr 6, 2017",Away,CHW,52.9,L,2.0,11.0,15440,Matt Boyd,7059,James Shields
2,"Apr 7, 2017",Home,BOS,55.5,W,6.0,5.0,13218,Michael Fulmer,8185,Steven Wright
3,"Apr 8, 2017",Home,BOS,51.3,W,4.0,1.0,4505,Jordan Zimmermann,13164,Eduardo Rodriguez
4,"Apr 9, 2017",Home,BOS,47.9,L,5.0,7.0,13475,Daniel Norris,2717,Rick Porcello
5,"Apr 10, 2017",Home,BOS,47.1,W,2.0,1.0,8700,Justin Verlander,10603,Chris Sale
6,"Apr 11, 2017",Home,MIN,58.5,W,2.0,1.0,15440,Matt Boyd,4026,Hector Santiago
7,"Apr 12, 2017",Home,MIN,59.5,W,5.0,3.0,13218,Michael Fulmer,10123,Kyle Gibson
8,"Apr 13, 2017",Home,MIN,55.3,L,5.0,11.0,4505,Jordan Zimmermann,7450,Phil Hughes
9,"Apr 14, 2017",Away,CLE,40.8,W,7.0,6.0,13475,Daniel Norris,12703,Trevor Bauer
10,"Apr 15, 2017",Away,CLE,40.1,L,6.0,13.0,8700,Justin Verlander,2429,Corey Kluber
11,"Apr 16, 2017",Away,CLE,31.5,W,4.0,1.0,15440,Matt Boyd,6632,Carlos Carrasco
12,"Apr 18, 2017",Away,TBR,46.4,L,1.0,5.0,13218,Michael Fulmer,12022,Matt Andriese
13,"Apr 19, 2017",Away,TBR,36.8,L,7.0,8.0,4505,Jordan Zimmermann,6345,Chris Archer
14,"Apr 20, 2017",Away,TBR,46.7,L,1.0,8.0,13475,Daniel Norris,10314,Erasmo Ramirez
15,"Apr 21, 2017",Away,MIN,55.9,L,3.0,6.0,8700,Justin Verlander,4026,Hector Santiago
16,"Apr 22, 2017",Away,MIN,45.9,W,5.0,4.0,15440,Matt Boyd,13188,Adalberto Mejia
17,"Apr 23, 2017",Away,MIN,50.9,W,13.0,4.0,13218,Michael Fulmer,10123,Kyle Gibson
18,"Apr 25, 2017",Home,SEA,46.1,W,19.0,9.0,4505,Jordan Zimmermann,4772,Felix Hernandez
19,"Apr 26, 2017",Home,SEA,45.8,L,0.0,8.0,13475,Daniel Norris,11828,James Paxton
20,"Apr 27, 2017",Home,SEA,58.9,L,1.0,2.0,8700,Justin Verlander,13048,Hisashi Iwakuma
21,"Apr 28, 2017",Home,CHW,60.9,L,3.0,7.0,15440,Matt Boyd,5203,Mike Pelfrey
22,"Apr 29, 2017",Home,CHW,62.1,L,4.0,6.0,13218,Michael Fulmer,4141,Derek Holland
23,"Apr 30, 2017",Home,CHW,57.8,W,7.0,3.0,4505,Jordan Zimmermann,7024,Miguel Gonzalez
24,"May 1, 2017",Home,CLE,48.0,W,7.0,1.0,13475,Daniel Norris,12703,Trevor Bauer
25,"May 2, 2017",Home,CLE,47.6,W,5.0,2.0,8700,Justin Verlander,2429,Corey Kluber
26,"May 3, 2017",Home,CLE,40.4,L,2.0,3.0,15440,Matt Boyd,6632,Carlos Carrasco
27,"May 5, 2017",Away,OAK,44.8,W,7.0,2.0,13218,Michael Fulmer,13533,Andrew Triggs
28,"May 6, 2017",Away,OAK,45.7,L,5.0,6.0,4505,Jordan Zimmermann,13287,Jesse Hahn
29,"May 7, 2017",Away,OAK,45.9,L,6.0,8.0,13475,Daniel Norris,12768,Sonny Gray
30,"May 9, 2017",Away,ARI,45.1,W,7.0,3.0,8700,Justin Verlander,11486,Robbie Ray
31,"May 10, 2017",Away,ARI,41.3,L,1.0,7.0,15440,Matt Boyd,14862,Zack Godley
32,"May 11, 2017",Away,LAA,47.9,W,7.0,1.0,13218,Michael Fulmer,8302,JC Ramirez
33,"May 12, 2017",Away,LAA,43.4,L,0.0,7.0,4505,Jordan Zimmermann,4776,Matt Shoemaker
34,"May 13, 2017",Away,LAA,47.0,W,4.0,3.0,13475,Daniel Norris,3830,Ricky Nolasco
35,"May 14, 2017",Away,LAA,50.5,L,1.0,4.0,8700,Justin Verlander,12833,Alex Meyer
36,"May 16, 2017",Home,BAL,50.6,L,11.0,13.0,15440,Matt Boyd,8779,Wade Miley
37,"May 17, 2017",Home,BAL,59.3,W,5.0,4.0,13218,Michael Fulmer,3374,Ubaldo Jimenez
38,"May 18, 2017",Home,BAL,49.9,W,6.0,5.0,4505,Jordan Zimmermann,12917,Dylan Bundy
39,"May 19, 2017",Home,TEX,59.6,L,3.0,5.0,13475,Daniel Norris,12730,Nick Martinez
40,"May 20, 2017",Home,TEX,64.3,W,9.0,3.0,8700,Justin Verlander,11132,A.J. Griffin
41,"May 21, 2017",Home,TEX,49.2,L,2.0,5.0,15440,Matt Boyd,13074,Yu Darvish
42,"May 22, 2017",Away,HOU,46.2,L,0.0,1.0,13218,Michael Fulmer,5401,Brad Peacock
43,"May 23, 2017",Away,HOU,35.5,L,2.0,6.0,4505,Jordan Zimmermann,14120,Lance McCullers Jr.
44,"May 24, 2017",Away,HOU,39.6,W,6.0,3.0,13475,Daniel Norris,4676,Charlie Morton
