,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 4, 2016",Home,CHC,42.3,L,0.0,9.0,9784,Garrett Richards,4153,Jake Arrieta
1,"Apr 5, 2016",Home,CHC,42.8,L,1.0,6.0,15423,Andrew Heaney,4930,Jon Lester
2,"Apr 7, 2016",Home,TEX,53.8,W,4.0,3.0,4026,Hector Santiago,4141,Derek Holland
3,"Apr 8, 2016",Home,TEX,58.5,L,3.0,7.0,4776,Matt Shoemaker,11132,A.J. Griffin
4,"Apr 9, 2016",Home,TEX,56.1,L,1.0,4.0,9784,Garrett Richards,4972,Cole Hamels
5,"Apr 10, 2016",Home,TEX,51.2,W,3.0,1.0,4235,Jered Weaver,6902,Martin Perez
6,"Apr 11, 2016",Away,OAK,44.2,W,4.0,1.0,12385,Nick Tropeano,12768,Sonny Gray
7,"Apr 12, 2016",Away,OAK,48.3,W,5.0,4.0,4026,Hector Santiago,15514,Kendall Graveman
8,"Apr 13, 2016",Away,OAK,50.5,W,5.0,1.0,4776,Matt Shoemaker,2540,Eric Surkamp
9,"Apr 15, 2016",Away,MIN,54.9,L,4.0,5.0,9784,Garrett Richards,7608,Tommy Milone
10,"Apr 16, 2016",Away,MIN,44.2,L,4.0,6.0,4235,Jered Weaver,3830,Ricky Nolasco
11,"Apr 17, 2016",Away,MIN,46.2,L,2.0,3.0,12385,Nick Tropeano,10123,Kyle Gibson
12,"Apr 18, 2016",Away,CHW,43.5,W,7.0,0.0,4026,Hector Santiago,16137,Carlos Rodon
13,"Apr 19, 2016",Away,CHW,48.6,L,0.0,5.0,4776,Matt Shoemaker,3815,Mat Latos
14,"Apr 20, 2016",Away,CHW,42.3,L,1.0,2.0,9784,Garrett Richards,10603,Chris Sale
15,"Apr 21, 2016",Away,CHW,46.4,W,3.0,2.0,4235,Jered Weaver,6329,John Danks
16,"Apr 22, 2016",Home,SEA,47.6,L,2.0,5.0,12385,Nick Tropeano,13048,Hisashi Iwakuma
17,"Apr 23, 2016",Home,SEA,46.8,W,4.0,2.0,4026,Hector Santiago,4772,Felix Hernandez
18,"Apr 24, 2016",Home,SEA,54.9,L,4.0,9.0,4776,Matt Shoemaker,8779,Wade Miley
19,"Apr 25, 2016",Home,KCR,59.2,W,6.0,1.0,9784,Garrett Richards,6986,Ian Kennedy
20,"Apr 26, 2016",Home,KCR,48.1,W,9.0,4.0,4235,Jered Weaver,3990,Edinson Volquez
21,"Apr 27, 2016",Home,KCR,56.2,W,4.0,2.0,12385,Nick Tropeano,3196,Chris Young
22,"Apr 29, 2016",Away,TEX,52.0,L,2.0,4.0,4026,Hector Santiago,1259,Colby Lewis
23,"Apr 30, 2016",Away,TEX,47.0,L,2.0,7.0,4776,Matt Shoemaker,4141,Derek Holland
24,"May 1, 2016",Away,TEX,50.7,W,9.0,6.0,9784,Garrett Richards,4972,Cole Hamels
25,"May 2, 2016",Away,MIL,42.0,L,5.0,8.0,4235,Jered Weaver,10547,Jimmy Nelson
26,"May 3, 2016",Away,MIL,42.1,L,4.0,5.0,12385,Nick Tropeano,5702,Junior Guerra
27,"May 4, 2016",Away,MIL,45.5,W,7.0,3.0,4026,Hector Santiago,13183,Zach Davies
28,"May 6, 2016",Home,TBR,49.9,L,2.0,5.0,2413,Cory Rasmus,6345,Chris Archer
29,"May 7, 2016",Home,TBR,48.2,L,2.0,4.0,4235,Jered Weaver,6397,Jake Odorizzi
30,"May 8, 2016",Home,TBR,48.2,L,1.0,3.0,12385,Nick Tropeano,12022,Matt Andriese
31,"May 10, 2016",Home,STL,49.1,L,1.0,8.0,4026,Hector Santiago,10130,Mike Leake
32,"May 11, 2016",Home,STL,41.7,L,2.0,5.0,4776,Matt Shoemaker,8137,Jaime Garcia
33,"May 12, 2016",Home,STL,41.5,L,10.0,12.0,4235,Jered Weaver,2233,Adam Wainwright
34,"May 13, 2016",Away,SEA,46.2,W,7.0,6.0,12385,Nick Tropeano,12638,Nathan Karns
35,"May 14, 2016",Away,SEA,42.3,W,9.0,7.0,2608,Jhoulys Chacin,13048,Hisashi Iwakuma
36,"May 15, 2016",Away,SEA,40.8,W,3.0,0.0,4026,Hector Santiago,4772,Felix Hernandez
37,"May 16, 2016",Away,LAD,37.3,W,7.0,6.0,4776,Matt Shoemaker,18498,Kenta Maeda
38,"May 17, 2016",Away,LAD,23.3,L,1.0,5.0,4235,Jered Weaver,2036,Clayton Kershaw
39,"May 18, 2016",Home,LAD,46.2,W,8.0,1.0,12385,Nick Tropeano,11137,Mike Bolsinger
40,"May 19, 2016",Home,LAD,50.2,W,7.0,4.0,2608,Jhoulys Chacin,13273,Ross Stripling
41,"May 20, 2016",Home,BAL,54.3,L,4.0,9.0,4026,Hector Santiago,12586,Mike Wright
42,"May 21, 2016",Home,BAL,47.9,L,1.0,3.0,4776,Matt Shoemaker,14107,Kevin Gausman
43,"May 22, 2016",Home,BAL,46.5,W,10.0,2.0,4235,Jered Weaver,3374,Ubaldo Jimenez
44,"May 23, 2016",Away,TEX,45.7,W,2.0,0.0,12385,Nick Tropeano,4141,Derek Holland
45,"May 24, 2016",Away,TEX,45.0,L,1.0,4.0,2608,Jhoulys Chacin,6902,Martin Perez
46,"May 25, 2016",Away,TEX,48.9,L,9.0,15.0,4026,Hector Santiago,1259,Colby Lewis
47,"May 27, 2016",Home,HOU,50.7,W,7.0,2.0,4776,Matt Shoemaker,7754,Mike Fiers
48,"May 28, 2016",Home,HOU,41.5,L,2.0,4.0,4235,Jered Weaver,9434,Dallas Keuchel
49,"May 29, 2016",Home,HOU,53.2,L,6.0,8.0,12385,Nick Tropeano,9425,Doug Fister
50,"May 30, 2016",Home,DET,48.1,W,5.0,1.0,2608,Jhoulys Chacin,8700,Justin Verlander
51,"May 31, 2016",Home,DET,49.6,W,11.0,9.0,4026,Hector Santiago,3284,Anibal Sanchez
52,"Jun 1, 2016",Home,DET,52.4,L,0.0,3.0,4776,Matt Shoemaker,13218,Michael Fulmer
53,"Jun 3, 2016",Away,PIT,33.4,W,9.0,2.0,4235,Jered Weaver,3201,Francisco Liriano
54,"Jun 4, 2016",Away,PIT,43.2,L,7.0,8.0,2608,Jhoulys Chacin,2929,Jeff Locke
55,"Jun 5, 2016",Away,PIT,34.8,W,5.0,4.0,4026,Hector Santiago,13125,Gerrit Cole
56,"Jun 6, 2016",Away,NYY,40.8,L,2.0,5.0,4776,Matt Shoemaker,15764,Masahiro Tanaka
57,"Jun 7, 2016",Away,NYY,41.1,L,3.0,6.0,4257,David Huff,5372,Michael Pineda
58,"Jun 8, 2016",Away,NYY,37.1,L,6.0,12.0,4235,Jered Weaver,9132,Nathan Eovaldi
59,"Jun 9, 2016",Away,NYY,44.5,L,3.0,6.0,2608,Jhoulys Chacin,1994,Ivan Nova
60,"Jun 10, 2016",Home,CLE,44.8,L,2.0,6.0,4026,Hector Santiago,2429,Corey Kluber
61,"Jun 11, 2016",Home,CLE,56.3,W,4.0,3.0,4776,Matt Shoemaker,12703,Trevor Bauer
62,"Jun 12, 2016",Home,CLE,47.8,L,3.0,8.0,4257,David Huff,5867,Danny Salazar
