,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 1, 2011",Home,MIN,-1,W,13.0,3.0,3403,Ricky Romero,790,Carl Pavano
1,"Apr 2, 2011",Home,MIN,-1,W,6.0,1.0,4359,Kyle Drabek,3201,Francisco Liriano
2,"Apr 3, 2011",Home,MIN,-1,L,3.0,4.0,2660,Brett Cecil,4270,Nick Blackburn
3,"Apr 5, 2011",Home,OAK,-1,W,7.0,6.0,5559,Jo-Jo Reyes,4662,Brandon McCarthy
4,"Apr 6, 2011",Home,OAK,-1,W,5.0,3.0,3688,Jesse Litsch,8099,Dallas Braden
5,"Apr 7, 2011",Home,OAK,-1,L,1.0,2.0,3403,Ricky Romero,6249,Trevor Cahill
6,"Apr 8, 2011",Away,LAA,-1,W,3.0,2.0,4359,Kyle Drabek,3200,Ervin Santana
7,"Apr 9, 2011",Away,LAA,-1,L,5.0,6.0,2660,Brett Cecil,4897,Matt Palmer
8,"Apr 10, 2011",Away,LAA,-1,L,1.0,3.0,5559,Jo-Jo Reyes,4235,Jered Weaver
9,"Apr 11, 2011",Away,SEA,-1,L,7.0,8.0,3688,Jesse Litsch,4772,Felix Hernandez
10,"Apr 12, 2011",Away,SEA,-1,L,2.0,3.0,3403,Ricky Romero,5372,Michael Pineda
11,"Apr 13, 2011",Away,SEA,-1,W,8.0,3.0,4359,Kyle Drabek,8044,Jason Vargas
12,"Apr 15, 2011",Away,BOS,-1,W,7.0,6.0,2660,Brett Cecil,3543,Clay Buchholz
13,"Apr 16, 2011",Away,BOS,-1,L,1.0,4.0,5559,Jo-Jo Reyes,510,Josh Beckett
14,"Apr 17, 2011",Away,BOS,-1,L,1.0,8.0,3688,Jesse Litsch,4930,Jon Lester
15,"Apr 18, 2011",Away,BOS,-1,L,1.0,9.0,3403,Ricky Romero,7775,Daisuke Matsuzaka
16,"Apr 19, 2011",Home,NYY,-1,W,6.0,5.0,4359,Kyle Drabek,512,A.J. Burnett
17,"Apr 20, 2011",Home,NYY,-1,L,2.0,6.0,2660,Brett Cecil,375,Bartolo Colon
18,"Apr 22, 2011",Home,TBR,-1,W,6.0,4.0,5559,Jo-Jo Reyes,4371,Jeremy Hellickson
19,"Apr 23, 2011",Home,TBR,-1,L,4.0,6.0,9346,Brandon Morrow,3184,David Price
20,"Apr 24, 2011",Home,TBR,-1,L,0.0,2.0,3403,Ricky Romero,7059,James Shields
21,"Apr 25, 2011",Away,TEX,-1,W,6.0,4.0,4359,Kyle Drabek,1259,Colby Lewis
22,"Apr 26, 2011",Away,TEX,-1,W,10.0,3.0,3688,Jesse Litsch,5551,Matt Harrison
23,"Apr 27, 2011",Away,TEX,-1,L,6.0,7.0,5559,Jo-Jo Reyes,4141,Derek Holland
24,"Apr 28, 2011",Away,TEX,-1,W,5.0,2.0,9346,Brandon Morrow,10261,Alexi Ogando
25,"Apr 29, 2011",Away,NYY,-1,W,5.0,3.0,3403,Ricky Romero,1077,Freddy Garcia
26,"Apr 30, 2011",Away,NYY,-1,L,4.0,5.0,4359,Kyle Drabek,512,A.J. Burnett
27,"May 1, 2011",Away,NYY,-1,L,2.0,5.0,3688,Jesse Litsch,1994,Ivan Nova
28,"May 3, 2011",Away,TBR,-1,L,2.0,3.0,5559,Jo-Jo Reyes,7441,Wade Davis
29,"May 4, 2011",Away,TBR,-1,W,3.0,2.0,9346,Brandon Morrow,8591,Jeff Niemann
30,"May 5, 2011",Away,TBR,-1,L,1.0,3.0,4359,Kyle Drabek,3184,David Price
31,"May 6, 2011",Home,DET,-1,W,7.0,4.0,3688,Jesse Litsch,5535,Phil Coke
32,"May 7, 2011",Home,DET,-1,L,0.0,9.0,3403,Ricky Romero,8700,Justin Verlander
33,"May 8, 2011",Home,DET,-1,L,2.0,5.0,5559,Jo-Jo Reyes,535,Brad Penny
34,"May 9, 2011",Home,DET,-1,L,5.0,10.0,9346,Brandon Morrow,3137,Max Scherzer
35,"May 10, 2011",Home,BOS,-1,W,7.0,6.0,4359,Kyle Drabek,4930,Jon Lester
36,"May 11, 2011",Home,BOS,-1,W,9.0,3.0,3688,Jesse Litsch,1507,John Lackey
37,"May 13, 2011",Away,MIN,-1,W,2.0,0.0,3403,Ricky Romero,790,Carl Pavano
38,"May 14, 2011",Away,MIN,-1,W,9.0,3.0,5559,Jo-Jo Reyes,4270,Nick Blackburn
39,"May 15, 2011",Away,MIN,-1,W,11.0,3.0,9346,Brandon Morrow,4064,Brian Duensing
40,"May 16, 2011",Away,DET,-1,W,4.0,2.0,4359,Kyle Drabek,3137,Max Scherzer
41,"May 18, 2011",Home,TBR,-1,L,5.0,6.0,3403,Jesse Litsch,4371,Jeremy Hellickson
42,"May 19, 2011",Home,TBR,-1,W,3.0,2.0,3403,Ricky Romero,7441,Wade Davis
43,"May 20, 2011",Home,HOU,-1,L,2.0,5.0,5559,Jo-Jo Reyes,8948,Aneury Rodriguez
44,"May 21, 2011",Home,HOU,-1,W,7.0,5.0,9346,Brandon Morrow,962,Brett Myers
45,"May 22, 2011",Home,HOU,-1,L,2.0,3.0,4359,Kyle Drabek,2586,Wandy Rodriguez
46,"May 23, 2011",Away,NYY,-1,W,7.0,3.0,4138,Carlos Villanueva,375,Bartolo Colon
47,"May 24, 2011",Away,NYY,-1,L,4.0,5.0,3403,Ricky Romero,404,CC Sabathia
48,"May 25, 2011",Away,NYY,-1,L,3.0,7.0,5559,Jo-Jo Reyes,1077,Freddy Garcia
49,"May 26, 2011",Home,CHW,-1,L,1.0,3.0,9346,Brandon Morrow,8586,Philip Humber
50,"May 27, 2011",Home,CHW,-1,W,4.0,2.0,4359,Kyle Drabek,225,Mark Buehrle
51,"May 28, 2011",Home,CHW,-1,W,9.0,8.0,4138,Carlos Villanueva,1841,Edwin Jackson
52,"May 29, 2011",Home,CHW,-1,W,13.0,4.0,3403,Ricky Romero,6329,John Danks
53,"May 30, 2011",Home,CLE,-1,W,11.0,1.0,5559,Jo-Jo Reyes,3273,Roberto Hernandez
54,"May 31, 2011",Home,CLE,-1,L,3.0,6.0,9346,Brandon Morrow,4961,Mitch Talbot
55,"Jun 1, 2011",Home,CLE,-1,L,9.0,13.0,4359,Kyle Drabek,9388,Josh Tomlin
56,"Jun 3, 2011",Away,BAL,-1,W,8.0,4.0,4138,Carlos Villanueva,3240,Zach Britton
57,"Jun 4, 2011",Away,BAL,-1,L,3.0,5.0,3403,Ricky Romero,4153,Jake Arrieta
58,"Jun 5, 2011",Away,BAL,-1,W,7.0,4.0,5559,Jo-Jo Reyes,2072,Jeremy Guthrie
59,"Jun 6, 2011",Away,KCR,-1,L,2.0,3.0,9346,Brandon Morrow,3777,Felipe Paulino
60,"Jun 7, 2011",Away,KCR,-1,W,8.0,5.0,4359,Kyle Drabek,5231,Vin Mazzaro
61,"Jun 8, 2011",Away,KCR,-1,W,9.0,8.0,4138,Carlos Villanueva,3542,Danny Duffy
62,"Jun 9, 2011",Away,KCR,-1,L,2.0,3.0,3403,Ricky Romero,6943,Luke Hochevar
63,"Jun 10, 2011",Home,BOS,-1,L,1.0,5.0,5559,Jo-Jo Reyes,3543,Clay Buchholz
64,"Jun 11, 2011",Home,BOS,-1,L,4.0,16.0,9346,Brandon Morrow,1507,John Lackey
65,"Jun 12, 2011",Home,BOS,-1,L,1.0,14.0,4359,Kyle Drabek,4930,Jon Lester
66,"Jun 14, 2011",Home,BAL,-1,W,6.0,5.0,4138,Carlos Villanueva,7831,Chris Jakubauskas
67,"Jun 15, 2011",Home,BAL,-1,W,4.0,1.0,3403,Ricky Romero,4153,Jake Arrieta
68,"Jun 16, 2011",Home,BAL,-1,L,3.0,4.0,7397,Zach Stewart,2072,Jeremy Guthrie
69,"Jun 17, 2011",Away,CIN,-1,W,3.0,2.0,5559,Jo-Jo Reyes,10130,Mike Leake
70,"Jun 18, 2011",Away,CIN,-1,W,4.0,0.0,9346,Brandon Morrow,3990,Edinson Volquez
71,"Jun 19, 2011",Away,CIN,-1,L,1.0,2.0,4138,Carlos Villanueva,978,Bronson Arroyo
72,"Jun 20, 2011",Away,ATL,-1,L,0.0,2.0,3403,Ricky Romero,921,Tim Hudson
73,"Jun 21, 2011",Away,ATL,-1,L,1.0,5.0,7397,Zach Stewart,10021,Mike Minor
74,"Jun 22, 2011",Away,ATL,-1,L,1.0,5.0,5559,Jo-Jo Reyes,8851,Brandon Beachy
75,"Jun 24, 2011",Away,STL,-1,W,5.0,4.0,9346,Brandon Morrow,412,Jake Westbrook
76,"Jun 25, 2011",Away,STL,-1,W,6.0,3.0,4138,Carlos Villanueva,8137,Jaime Garcia
77,"Jun 26, 2011",Away,STL,-1,W,5.0,0.0,3403,Ricky Romero,4845,Kyle McClellan
78,"Jun 27, 2011",Away,DET,-1,L,2.0,4.0,7397,Zach Stewart,3137,Max Scherzer
79,"Jun 28, 2011",Home,PIT,-1,L,6.0,7.0,5559,Jo-Jo Reyes,1767,Kevin Correia
80,"Jun 29, 2011",Home,PIT,-1,W,2.0,1.0,9346,Brandon Morrow,8678,Paul Maholm
81,"Jun 30, 2011",Home,PIT,-1,L,2.0,6.0,2660,Brett Cecil,5879,Jeff Karstens
82,"Jul 1, 2011",Home,PHI,-1,L,6.0,7.0,3403,Ricky Romero,6230,Kyle Kendrick
83,"Jul 2, 2011",Home,PHI,-1,L,3.0,5.0,4138,Carlos Villanueva,1303,Roy Halladay
84,"Jul 3, 2011",Home,PHI,-1,W,7.0,4.0,5559,Jo-Jo Reyes,1636,Cliff Lee
85,"Jul 4, 2011",Away,BOS,-1,W,9.0,7.0,9346,Brandon Morrow,1507,John Lackey
86,"Jul 5, 2011",Away,BOS,-1,L,2.0,3.0,2660,Brett Cecil,4930,Jon Lester
87,"Jul 6, 2011",Away,BOS,-1,L,4.0,6.0,3403,Ricky Romero,219,Tim Wakefield
88,"Jul 7, 2011",Away,CLE,-1,L,4.0,5.0,4138,Carlos Villanueva,2895,Zach McAllister
89,"Jul 8, 2011",Away,CLE,-1,W,11.0,7.0,5559,Jo-Jo Reyes,4961,Mitch Talbot
90,"Jul 9, 2011",Away,CLE,-1,W,5.0,4.0,9346,Brandon Morrow,9388,Josh Tomlin
91,"Jul 10, 2011",Away,CLE,-1,W,7.0,1.0,2660,Brett Cecil,6632,Carlos Carrasco
92,"Jul 14, 2011",Home,NYY,-1,W,16.0,7.0,5559,Jo-Jo Reyes,375,Bartolo Colon
93,"Jul 15, 2011",Home,NYY,-1,W,7.0,1.0,9346,Brandon Morrow,1077,Freddy Garcia
94,"Jul 16, 2011",Home,NYY,-1,L,1.0,4.0,3403,Ricky Romero,404,CC Sabathia
95,"Jul 17, 2011",Home,NYY,-1,L,2.0,7.0,4138,Carlos Villanueva,7450,Phil Hughes
96,"Jul 19, 2011",Home,SEA,-1,W,6.0,5.0,2660,Brett Cecil,5372,Michael Pineda
97,"Jul 20, 2011",Home,SEA,-1,W,11.0,6.0,9346,Brandon Morrow,8044,Jason Vargas
98,"Jul 21, 2011",Home,SEA,-1,W,7.0,5.0,3403,Ricky Romero,9425,Doug Fister
99,"Jul 22, 2011",Away,TEX,-1,L,2.0,12.0,5559,Jo-Jo Reyes,1259,Colby Lewis
100,"Jul 23, 2011",Away,TEX,-1,L,4.0,5.0,4138,Carlos Villanueva,5551,Matt Harrison
101,"Jul 24, 2011",Away,TEX,-1,W,3.0,0.0,2660,Brett Cecil,10261,Alexi Ogando
102,"Jul 26, 2011",Home,BAL,-1,L,4.0,12.0,9346,Brandon Morrow,4153,Jake Arrieta
103,"Jul 27, 2011",Home,BAL,-1,W,3.0,0.0,3403,Ricky Romero,2155,Alfredo Simon
104,"Jul 28, 2011",Home,BAL,-1,W,8.0,5.0,4138,Carlos Villanueva,8375,Brad Bergesen
105,"Jul 29, 2011",Home,TEX,-1,W,3.0,2.0,2660,Brett Cecil,10261,Alexi Ogando
106,"Jul 30, 2011",Home,TEX,-1,L,0.0,3.0,4420,Brad Mills,4141,Derek Holland
107,"Jul 31, 2011",Home,TEX,-1,W,7.0,3.0,9346,Brandon Morrow,3580,C.J. Wilson
108,"Aug 2, 2011",Away,TBR,-1,W,3.0,1.0,3403,Ricky Romero,3184,David Price
109,"Aug 3, 2011",Away,TBR,-1,L,1.0,9.0,4138,Carlos Villanueva,7059,James Shields
110,"Aug 4, 2011",Away,TBR,-1,L,6.0,7.0,2660,Brett Cecil,7441,Wade Davis
111,"Aug 5, 2011",Away,BAL,-1,W,5.0,4.0,4420,Brad Mills,1157,Tommy Hunter
112,"Aug 6, 2011",Away,BAL,-1,L,2.0,6.0,9346,Brandon Morrow,5279,Chris Tillman
113,"Aug 7, 2011",Away,BAL,-1,W,7.0,2.0,3403,Ricky Romero,2155,Alfredo Simon
114,"Aug 9, 2011",Home,OAK,-1,L,1.0,4.0,2660,Brett Cecil,1772,Rich Harden
115,"Aug 10, 2011",Home,OAK,-1,W,8.0,4.0,5669,Henderson Alvarez,7448,Gio Gonzalez
116,"Aug 11, 2011",Home,OAK,-1,L,3.0,10.0,4420,Brad Mills,5106,Guillermo Moscoso
117,"Aug 12, 2011",Home,LAA,-1,L,1.0,5.0,9346,Brandon Morrow,3200,Ervin Santana
118,"Aug 13, 2011",Home,LAA,-1,W,11.0,2.0,3403,Ricky Romero,4235,Jered Weaver
119,"Aug 14, 2011",Home,LAA,-1,W,5.0,4.0,2660,Brett Cecil,1757,Dan Haren
120,"Aug 15, 2011",Away,SEA,-1,L,5.0,6.0,5669,Henderson Alvarez,5372,Michael Pineda
121,"Aug 16, 2011",Away,SEA,-1,W,13.0,7.0,4420,Brad Mills,8044,Jason Vargas
122,"Aug 17, 2011",Away,SEA,-1,W,5.0,1.0,9346,Brandon Morrow,338,Blake Beavan
123,"Aug 18, 2011",Away,OAK,-1,W,7.0,0.0,3403,Ricky Romero,6249,Trevor Cahill
124,"Aug 19, 2011",Away,OAK,-1,L,0.0,2.0,2660,Brett Cecil,1772,Rich Harden
125,"Aug 20, 2011",Away,OAK,-1,L,1.0,5.0,5669,Henderson Alvarez,7448,Gio Gonzalez
126,"Aug 21, 2011",Away,OAK,-1,W,1.0,0.0,6389,Luis Perez,5106,Guillermo Moscoso
127,"Aug 23, 2011",Home,KCR,-1,L,4.0,6.0,9346,Brandon Morrow,769,Bruce Chen
128,"Aug 24, 2011",Home,KCR,-1,W,4.0,3.0,3403,Ricky Romero,6943,Luke Hochevar
129,"Aug 25, 2011",Home,KCR,-1,L,6.0,9.0,2660,Brett Cecil,4684,Jeff Francis
130,"Aug 26, 2011",Home,TBR,-1,L,1.0,6.0,5669,Henderson Alvarez,7059,James Shields
131,"Aug 27, 2011",Home,TBR,-1,L,5.0,6.0,6389,Luis Perez,8591,Jeff Niemann
132,"Aug 28, 2011",Home,TBR,-1,L,0.0,12.0,9346,Brandon Morrow,3184,David Price
133,"Aug 29, 2011",Home,TBR,-1,W,7.0,3.0,3403,Ricky Romero,7441,Wade Davis
134,"Aug 30, 2011",Away,BAL,-1,L,5.0,6.0,2660,Brett Cecil,2072,Jeremy Guthrie
135,"Aug 31, 2011",Away,BAL,-1,W,13.0,0.0,5669,Henderson Alvarez,5559,Jo-Jo Reyes
136,"Sep 1, 2011",Away,BAL,-1,W,8.0,6.0,6389,Luis Perez,1157,Tommy Hunter
137,"Sep 2, 2011",Away,NYY,-1,L,2.0,3.0,9346,Brandon Morrow,1994,Ivan Nova
138,"Sep 3, 2011",Away,NYY,-1,L,4.0,6.0,3403,Ricky Romero,375,Bartolo Colon
139,"Sep 4, 2011",Away,NYY,-1,L,3.0,9.0,2660,Brett Cecil,404,CC Sabathia
140,"Sep 5, 2011",Home,BOS,-1,W,1.0,0.0,5669,Henderson Alvarez,510,Josh Beckett
141,"Sep 6, 2011",Home,BOS,-1,L,0.0,14.0,6389,Luis Perez,4930,Jon Lester
142,"Sep 7, 2011",Home,BOS,-1,W,11.0,10.0,9346,Brandon Morrow,219,Tim Wakefield
143,"Sep 8, 2011",Home,BOS,-1,W,7.0,4.0,3403,Ricky Romero,6785,Andrew Miller
144,"Sep 9, 2011",Home,BAL,-1,L,0.0,2.0,2660,Brett Cecil,2072,Jeremy Guthrie
145,"Sep 10, 2011",Home,BAL,-1,W,5.0,4.0,5669,Henderson Alvarez,5099,Rick VandenHurk
146,"Sep 11, 2011",Home,BAL,-1,W,6.0,5.0,8600,Dustin McGowan,1157,Tommy Hunter
147,"Sep 13, 2011",Away,BOS,-1,L,6.0,18.0,9346,Brandon Morrow,219,Tim Wakefield
148,"Sep 14, 2011",Away,BOS,-1,W,5.0,4.0,3403,Ricky Romero,1507,John Lackey
149,"Sep 16, 2011",Home,NYY,-1,W,5.0,4.0,2660,Dustin McGowan,404,CC Sabathia
150,"Sep 17, 2011",Home,NYY,-1,L,6.0,7.0,5669,Henderson Alvarez,375,Bartolo Colon
151,"Sep 18, 2011",Home,NYY,-1,W,3.0,0.0,9346,Brandon Morrow,1077,Freddy Garcia
152,"Sep 19, 2011",Home,LAA,-1,W,3.0,2.0,3403,Ricky Romero,1137,Jerome Williams
153,"Sep 20, 2011",Home,LAA,-1,L,6.0,10.0,2660,Brett Cecil,1094,Joel Pineiro
154,"Sep 21, 2011",Home,LAA,-1,L,2.0,7.0,8600,Dustin McGowan,1757,Dan Haren
155,"Sep 22, 2011",Home,LAA,-1,W,4.0,3.0,5669,Henderson Alvarez,3200,Ervin Santana
156,"Sep 23, 2011",Away,TBR,-1,W,5.0,1.0,9346,Brandon Morrow,3184,David Price
157,"Sep 24, 2011",Away,TBR,-1,L,2.0,6.0,3403,Ricky Romero,8591,Jeff Niemann
158,"Sep 25, 2011",Away,TBR,-1,L,2.0,5.0,2660,Brett Cecil,7441,Wade Davis
159,"Sep 26, 2011",Away,CHW,-1,L,3.0,4.0,8600,Dustin McGowan,9303,Dylan Axelrod
160,"Sep 27, 2011",Away,CHW,-1,L,1.0,2.0,5669,Henderson Alvarez,225,Mark Buehrle
161,"Sep 28, 2011",Away,CHW,-1,W,3.0,2.0,9346,Brandon Morrow,8586,Philip Humber
