,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Mar 19, 2010",Away,NYM,-1,,-1.0,-1.0,,,,
1,"Mar 25, 2010",Away,TBR,-1,,-1.0,-1.0,,,,
2,"Mar 29, 2010",Away,STL,-1,,-1.0,-1.0,,,,
3,"Mar 31, 2010",Away,NYY,-1,,-1.0,-1.0,,,,
4,"Apr 5, 2010",Away,LAA,-1,L,3.0,6.0,,Scott Baker,,Jered Weaver
5,"Apr 6, 2010",Away,LAA,-1,W,5.0,3.0,,Nick Blackburn,,Joe Saunders
6,"Apr 7, 2010",Away,LAA,-1,W,4.0,2.0,,Carl Pavano,,Ervin Santana
7,"Apr 8, 2010",Away,LAA,-1,W,10.0,1.0,,Kevin Slowey,,Joel Pineiro
8,"Apr 9, 2010",Away,CHW,-1,W,4.0,3.0,,Francisco Liriano,,John Danks
9,"Apr 10, 2010",Away,CHW,-1,W,2.0,1.0,,Scott Baker,,Freddy Garcia
10,"Apr 11, 2010",Away,CHW,-1,L,4.0,5.0,,Nick Blackburn,,Mark Buehrle
11,"Apr 12, 2010",Home,BOS,-1,W,5.0,2.0,,Carl Pavano,,Jon Lester
12,"Apr 14, 2010",Home,BOS,-1,L,3.0,6.0,,Kevin Slowey,,John Lackey
13,"Apr 15, 2010",Home,BOS,-1,W,8.0,0.0,,Francisco Liriano,,Tim Wakefield
14,"Apr 16, 2010",Home,KCR,-1,W,10.0,3.0,,Scott Baker,,Zack Greinke
15,"Apr 17, 2010",Home,KCR,-1,W,6.0,5.0,,Nick Blackburn,,Gil Meche
16,"Apr 18, 2010",Home,KCR,-1,L,5.0,10.0,,Carl Pavano,,Luke Hochevar
17,"Apr 20, 2010",Home,CLE,-1,W,5.0,1.0,,Kevin Slowey,,Justin Masterson
18,"Apr 21, 2010",Home,CLE,-1,W,6.0,0.0,,Francisco Liriano,,David Huff
19,"Apr 22, 2010",Home,CLE,-1,L,1.0,8.0,,Scott Baker,,Mitch Talbot
20,"Apr 23, 2010",Away,KCR,-1,W,8.0,3.0,,Carl Pavano,,Gil Meche
21,"Apr 24, 2010",Away,KCR,-1,W,9.0,7.0,,Nick Blackburn,,Luke Hochevar
22,"Apr 25, 2010",Away,KCR,-1,L,3.0,4.0,,Kevin Slowey,,Brian Bannister
23,"Apr 27, 2010",Away,DET,-1,W,2.0,0.0,,Francisco Liriano,,Justin Verlander
24,"Apr 28, 2010",Away,DET,-1,L,6.0,11.0,,Scott Baker,,Max Scherzer
25,"Apr 29, 2010",Away,DET,-1,L,0.0,3.0,,Carl Pavano,,Dontrelle Willis
26,"Apr 30, 2010",Away,CLE,-1,W,9.0,3.0,,Kevin Slowey,,Roberto Hernandez
27,"May 1, 2010",Away,CLE,-1,L,4.0,5.0,,Jeff Manship,,Justin Masterson
28,"May 2, 2010",Away,CLE,-1,W,8.0,3.0,,Francisco Liriano,,David Huff
