,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 6, 2015",Away,DET,40.4,L,0.0,4.0,7450,Phil Hughes,3184,David Price
1,"Apr 8, 2015",Away,DET,33.5,L,0.0,11.0,3830,Ricky Nolasco,3284,Anibal Sanchez
2,"Apr 9, 2015",Away,DET,41.1,L,1.0,7.0,10123,Kyle Gibson,10756,Shane Greene
3,"Apr 10, 2015",Away,CHW,47.7,W,6.0,0.0,7608,Tommy Milone,3292,Hector Noesi
4,"Apr 11, 2015",Away,CHW,35.0,L,4.0,5.0,5203,Mike Pelfrey,3254,Jeff Samardzija
5,"Apr 12, 2015",Away,CHW,37.8,L,2.0,6.0,7450,Phil Hughes,10603,Chris Sale
6,"Apr 13, 2015",Home,KCR,46.8,L,3.0,12.0,6398,Trevor May,3542,Danny Duffy
7,"Apr 15, 2015",Home,KCR,51.7,W,3.0,1.0,10123,Kyle Gibson,3990,Edinson Volquez
8,"Apr 16, 2015",Home,KCR,48.1,W,8.0,5.0,7608,Tommy Milone,8044,Jason Vargas
9,"Apr 17, 2015",Home,CLE,36.8,W,3.0,2.0,5203,Mike Pelfrey,2429,Corey Kluber
10,"Apr 18, 2015",Home,CLE,50.7,L,2.0,4.0,7450,Phil Hughes,5867,Danny Salazar
11,"Apr 19, 2015",Home,CLE,49.9,W,7.0,2.0,6398,Trevor May,9121,T.J. House
12,"Apr 20, 2015",Away,KCR,43.8,L,1.0,7.0,10123,Kyle Gibson,3990,Edinson Volquez
13,"Apr 21, 2015",Away,KCR,39.7,L,5.0,6.0,7608,Tommy Milone,8044,Jason Vargas
14,"Apr 22, 2015",Away,KCR,39.9,W,3.0,0.0,5203,Mike Pelfrey,2072,Jeremy Guthrie
15,"Apr 24, 2015",Away,SEA,33.2,L,0.0,2.0,7450,Phil Hughes,4772,Felix Hernandez
16,"Apr 25, 2015",Away,SEA,35.5,W,8.0,5.0,6398,Trevor May,11828,James Paxton
17,"Apr 26, 2015",Away,SEA,39.2,W,4.0,2.0,10123,Kyle Gibson,12673,Roenis Elias
18,"Apr 27, 2015",Home,DET,38.6,L,4.0,5.0,7608,Tommy Milone,3184,David Price
19,"Apr 28, 2015",Home,DET,38.1,W,3.0,2.0,5203,Mike Pelfrey,3284,Anibal Sanchez
20,"Apr 29, 2015",Home,DET,52.5,L,7.0,10.0,7450,Phil Hughes,10756,Shane Greene
21,"Apr 30, 2015",Home,CHW,38.6,W,12.0,2.0,6398,Trevor May,10603,Chris Sale
22,"May 1, 2015",Home,CHW,47.5,W,1.0,0.0,10123,Kyle Gibson,11423,Jose Quintana
23,"May 2, 2015",Home,CHW,57.1,W,5.0,3.0,3830,Ricky Nolasco,3292,Hector Noesi
24,"May 3, 2015",Home,CHW,54.4,W,13.0,3.0,5203,Mike Pelfrey,6329,John Danks
25,"May 4, 2015",Home,OAK,52.7,W,8.0,7.0,7450,Phil Hughes,13287,Jesse Hahn
26,"May 5, 2015",Home,OAK,46.0,L,1.0,2.0,6398,Trevor May,5448,Jesse Chavez
27,"May 6, 2015",Home,OAK,44.8,W,13.0,0.0,10123,Kyle Gibson,4897,Scott Kazmir
28,"May 7, 2015",Home,OAK,48.6,W,6.0,5.0,3830,Ricky Nolasco,11426,Drew Pomeranz
29,"May 8, 2015",Away,CLE,38.3,W,9.0,3.0,5203,Mike Pelfrey,12703,Trevor Bauer
30,"May 9, 2015",Away,CLE,46.9,W,7.0,4.0,7450,Phil Hughes,769,Bruce Chen
31,"May 10, 2015",Away,CLE,33.3,L,2.0,8.0,6398,Trevor May,5867,Danny Salazar
32,"May 12, 2015",Away,DET,44.2,L,1.0,2.0,10123,Kyle Gibson,2155,Alfredo Simon
33,"May 13, 2015",Away,DET,41.3,W,6.0,2.0,3830,Ricky Nolasco,9178,Kyle Lobstein
34,"May 14, 2015",Away,DET,32.3,L,1.0,13.0,5203,Mike Pelfrey,3284,Anibal Sanchez
35,"May 15, 2015",Home,TBR,53.1,W,3.0,2.0,7450,Phil Hughes,6397,Jake Odorizzi
36,"May 16, 2015",Home,TBR,48.7,W,6.0,4.0,6398,Trevor May,6661,Alex Colome
37,"May 17, 2015",Home,TBR,45.7,L,3.0,11.0,10123,Kyle Gibson,6345,Chris Archer
38,"May 19, 2015",Away,PIT,30.4,W,8.0,5.0,3830,Ricky Nolasco,3201,Francisco Liriano
39,"May 20, 2015",Away,PIT,33.6,W,4.0,3.0,5203,Mike Pelfrey,2929,Jeff Locke
40,"May 22, 2015",Away,CHW,43.9,L,2.0,3.0,7450,Phil Hughes,3254,Jeff Samardzija
41,"May 23, 2015",Away,CHW,31.2,W,4.0,3.0,6398,Trevor May,10603,Chris Sale
42,"May 24, 2015",Away,CHW,38.2,W,8.0,1.0,10123,Kyle Gibson,11423,Jose Quintana
43,"May 25, 2015",Home,BOS,44.6,W,7.0,2.0,3830,Ricky Nolasco,9761,Joe Kelly
44,"May 26, 2015",Home,BOS,40.2,W,2.0,1.0,5203,Mike Pelfrey,3543,Clay Buchholz
45,"May 27, 2015",Home,BOS,46.6,W,6.0,4.0,7450,Phil Hughes,2717,Rick Porcello
46,"May 29, 2015",Home,TOR,47.9,L,4.0,6.0,6398,Trevor May,225,Mark Buehrle
47,"May 30, 2015",Home,TOR,48.8,W,3.0,2.0,10123,Kyle Gibson,11490,Aaron Sanchez
48,"May 31, 2015",Home,TOR,45.6,W,6.0,5.0,3830,Ricky Nolasco,10732,Drew Hutchison
49,"Jun 2, 2015",Away,BOS,33.0,L,0.0,1.0,5203,Mike Pelfrey,3543,Clay Buchholz
50,"Jun 3, 2015",Away,BOS,41.2,L,3.0,6.0,7450,Phil Hughes,13164,Eduardo Rodriguez
51,"Jun 3, 2015",Away,BOS,38.1,W,2.0,0.0,6398,Trevor May,2717,Rick Porcello
52,"Jun 4, 2015",Away,BOS,40.1,W,8.0,4.0,7608,Tommy Milone,8185,Steven Wright
53,"Jun 5, 2015",Home,MIL,49.8,L,5.0,10.0,10123,Kyle Gibson,739,Kyle Lohse
54,"Jun 6, 2015",Home,MIL,45.1,L,2.0,4.0,12042,J.R. Graham,3340,Matt Garza
55,"Jun 7, 2015",Home,MIL,40.1,W,2.0,0.0,5203,Mike Pelfrey,7754,Mike Fiers
56,"Jun 8, 2015",Home,KCR,52.7,L,1.0,3.0,7450,Phil Hughes,8044,Jason Vargas
57,"Jun 9, 2015",Home,KCR,50.5,L,0.0,2.0,6398,Trevor May,3196,Chris Young
58,"Jun 10, 2015",Home,KCR,49.0,L,2.0,7.0,10123,Kyle Gibson,3990,Edinson Volquez
59,"Jun 12, 2015",Away,TEX,41.4,L,2.0,6.0,7608,Tommy Milone,2586,Wandy Rodriguez
60,"Jun 13, 2015",Away,TEX,43.2,L,7.0,11.0,5203,Mike Pelfrey,1259,Colby Lewis
