mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
547180,Bryce Harper,was,cin,OF,3,11.7149,8,5200,2.2528653846153843,11.7149,4,9,18,22,30,39,15.7893,6,12.2,24.7,28.7,40.9,53.9,10.1252,4,8,16,18,26,34,4.6995,0.6085,0.2339,0.0115,0.3387,0.8457,0.8647,0.7928,0.0469,0.0332,0.30527043284613614,0.42247047558250883,0.6311208948729107,1.0535913704554196,0.44316684753697205,0.32585046202677453,0,0,0,0.7593,0,0,,
607208,Trea Turner,was,cin,OF,6,9.4543,2,5000,1.8908599999999998,9.4543,3,8,14,18,25,33,12.2292,3,9.5,18.5,22.5,32.2,43.902,7.876,2,6,12,14,20,28,4.376,0.7229,0.2121,0.0436,0.1385,0.5483,0.611,0.3886,0.2791,0.1132,0.28015749611275514,0.344081352833638,0.4594221798665797,0.8035035327002177,0.3473919104204753,0.17926468375382454,0,0,0,0.8296,0,0,,
456701,Homer Bailey,cin,was,P,,10.8151,13.3,4900,2.207163265306122,10.8151,2.7,10.65,18.6625,22.7,29.15,36.95,23.3023,11,23,36,42,51,58,11.6672,3,12,21,25,32,39,25.2161,3.7534,1.257,0.1096,1.0824,3.3665,0,2.3149,0,0,,,,,,,5.77337,0.2278,0.4214,4.0892,0.0173,0.0111,4.8521747263729855,5.380571328357615
458015,Joey Votto,cin,was,1B,3,9.1293,3,4400,2.0748409090909092,9.1293,3,7,14,18,25,34,12.3015,3,9.2,18.7,24.7,34.1,47.4,7.9278,2,6,12,16,22,30,4.3012,0.4968,0.188,0.0065,0.2395,0.6322,0.5668,0.8652,0.0247,0.012,0.2708963911525029,0.41755789082116623,0.5385040745052386,0.9560619653264049,0.41075567283548786,0.2676076833527357,0,0,0,0.9593,0,0,,
543685,Anthony Rendon,was,cin,2B,2,9.9746,3,4300,2.3196744186046514,9.9746,4,8,14,19,25,34,13.2855,6,9.5,18.9,24.9,34.4,46.9,8.5456,4,6,12,16,22,30,4.8074,0.6782,0.2954,0.0088,0.1937,0.8368,0.5995,0.6655,0.0504,0.036,0.28395180955600086,0.3830760910263344,0.49981892368236797,0.8828950147087024,0.38132379248658316,0.2158671141263671,0,0,0,0.6404,0,0,,
594809,Adam Eaton,was,cin,OF,1,9.366,7,4200,2.23,9.366,3,8,14,17,24,32,12.1381,3.5,9.2,18.4,21.9,31.4,43.6,7.8462,2,6,12,14,20,28,4.9102,0.8128,0.2399,0.0433,0.1442,0.7232,0.4484,0.568,0.0921,0.0554,0.28561558656902025,0.368253838947497,0.4604348026346091,0.8286886415821062,0.36022473626328866,0.17481921606558887,0,0,0,0.6171,0,0,,
475582,Ryan Zimmerman,was,cin,1B,4,10.0146,2,4100,2.4425853658536587,10.0146,3,7,16,20,28,38,13.4278,3,9.2,21.7,27.445,37.9,53.4,8.561,2,6,14,18,24,34,4.6042,0.6303,0.2224,0.0059,0.2882,0.6792,0.901,0.4293,0.0127,0.009,0.27468921411291297,0.34231788367143046,0.5378811468538169,0.8801990305252474,0.37470198948785893,0.26319193274090397,0,0,0,0.8995,0,0,,
571740,Billy Hamilton,cin,was,OF,9,5.3517,0,3700,1.4464054054054054,5.3517,0,3,9,11,17,23,6.7642,0,3.5,12,15,21.7,30.2,4.3962,0,2,8,10,14,20,3.6188,0.4808,0.1005,0.0382,0.0283,0.2925,0.2228,0.2908,0.2412,0.0849,0.19465144230769232,0.2593677462142147,0.2733173076923077,0.5326850539065224,0.23961694484359455,0.0786658653846154,0,0,0,1.0813,0,0,,
553993,Eugenio Suarez,cin,was,3B,2,7.3992,0,3600,2.0553333333333335,7.3992,2,5,11,16,22,32,9.87131,3,6.2,15.2,21.7,28.7,43.6,6.3542,2,4,10,14,18,28,4.4041,0.456,0.1561,0.0108,0.1863,0.5783,0.4487,0.5269,0.0387,0.0294,0.20870731455689676,0.3033763992643219,0.398689776127102,0.7020661753914239,0.307948116527781,0.18998246157020524,0,0,0,1.4876,0,0,,
572191,Michael A. Taylor,was,cin,OF,7,8.2633,10,3600,2.2953611111111107,8.2633,2,6,13,17,23,32,10.8601,3,6.5,16.4,22.2,31.4,43.902,6.9654,2,4,10,14,20,28,4.2608,0.562,0.2008,0.0193,0.188,0.4902,0.628,0.35,0.1205,0.0631,0.24805666359824077,0.309824446113406,0.45348777743684165,0.7633122235502476,0.32866452309425465,0.20543111383860088,0,0,0,1.2326,0,0,,
571697,Scooter Gennett,cin,was,2B,4,7.8859,14,3400,2.319382352941177,7.8859,2,5,12,17,23,32,10.4181,3,6.2,16,22.2,31.7,44.4,6.658,2,4,10,14,20,28,4.2175,0.5536,0.1939,0.019,0.2093,0.5138,0.6567,0.2753,0.0238,0.016,0.24752676170666124,0.29664493183165386,0.465628329359241,0.7622732611908949,0.32622442205097807,0.21810156765257974,0,0,0,1.2058,0,0,,
608385,Jesse Winker,cin,was,OF,1,7.3799,2,3200,2.30621875,7.3799,2,5,11,15,21,30,9.66118,3,6.2,13,18.7,28.2,40.3,6.2434,2,4,8,12,18,26,4.5012,0.5709,0.2187,0.0074,0.1447,0.5419,0.3754,0.5097,0.0427,0.027,0.23592634347989477,0.32244734737403363,0.4031817612426406,0.7256291086166742,0.3184665644716964,0.16725541776274583,0,0,0,1.1145,0,0,,
606299,Jose Peraza,cin,was,2B,7,5.6055,0,3200,1.75171875,5.6055,0,4,8,12,17,24,7.02728,0,6,9.7,15.2,22.2,31.2,4.5362,0,4,6,10,14,20,3.8736,0.6512,0.1238,0.0245,0.0551,0.2724,0.337,0.1958,0.1351,0.0702,0.23236717602914786,0.2711689384551838,0.32429713415628914,0.5954660726114729,0.2616935925237505,0.09192995812714128,0,0,0,0.7958,0,0,,
446308,Matt Wieters,was,cin,C,8,6.5919,2,3200,2.05996875,6.5919,2,5,9,14,20,28,8.7089,3,6,12.4,18.7,27.9,38.101,5.5844,2,4,8,12,18,24,4.1394,0.5574,0.1766,0.0038,0.1268,0.433,0.4914,0.414,0.0123,0.0089,0.23208246094379129,0.30888534570227566,0.3836366564664197,0.6925220021686953,0.30460651302121083,0.15155419552262842,0,0,0,0.7486,0,0,,
435062,Howie Kendrick,was,cin,2B,5,7.8606,5,3100,2.5356774193548386,7.8606,3,6,12,15,21,30,10.2671,3,9,15.2,19.4,28.4,40.9,6.585,2,6,10,12,18,26,4.4853,0.742,0.2117,0.0188,0.1048,0.5222,0.5704,0.4095,0.0747,0.043,0.2643162078610335,0.331482843956926,0.4026203444722509,0.7341031884291769,0.3217059282545203,0.13830413661121743,0,0,0,0.7837,0,0,,
594988,Scott Schebler,cin,was,OF,5,7.8691,8,3100,2.5384193548387097,7.8691,2,5,14,17,24,33,10.5252,3,6.2,18.7,22.2,31.9,44.9,6.7424,2,4,12,14,20,28,4.1082,0.3806,0.1667,0.0264,0.247,0.4929,0.626,0.4059,0.0326,0.019,0.2216730140723334,0.29857358453824057,0.4811063393025956,0.7796799238408362,0.33304103987147654,0.2594333252302622,0,0,0,1.2935,0,0,,
571466,Tucker Barnhart,cin,was,C,6,5.9751,0,2800,2.1339642857142858,5.9751,2,4,9,13,19,27,7.80788,3,6,12,16,25.2,35.4,5.025,2,4,8,10,16,22,3.9931,0.5063,0.1822,0.0117,0.1093,0.3409,0.4044,0.385,0.0196,0.0136,0.2243563094149275,0.2991410182564925,0.3722180649095091,0.6713590831660016,0.2954468708522201,0.14786175549458158,0,0,0,0.9474,0,0,,
