mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
527038,Wilmer Flores,nyn,nya,1B,4,7.4724,5,3600,2.0756666666666668,7.4724,2,5,11,15,21,32,9.73504,3,6.2,13,19.5,28.7,43.9,6.2404,2,4,8,12,18,28,4.3498,0.68,0.2064,0.004,0.1608,0.4752,0.5588,0.3062,0.016,0.0152,0.2599663666040163,0.3120603246126259,0.4322880601444258,0.7443483847570517,0.3221675939123639,0.1723216935404095,0,0,0,0.7798,0,0,,
457706,Austin Jackson,nyn,nya,OF,7,5.2686,8,3500,1.5053142857142858,5.2686,0,4,8,10,16,23,6.73696,0,6,9.5,12.7,21.7,30.9,4.3512,0,4,6,8,14,20,4.023,0.5906,0.1486,0.0118,0.0528,0.3178,0.2932,0.3322,0.049,0.028,0.21778476211119543,0.2823763360676113,0.3073588381922619,0.5897351742598732,0.2636196868008949,0.08957407608106646,0,0,0,1.5556,0,0,,
453943,Todd Frazier,nyn,nya,3B,6,6.3754,17,3500,1.8215428571428571,6.3754,0,4,9,14,20.05,30,8.46934,0,6,12.2,18.7,28.2,40.702,5.4376,0,4,8,12,18,26,4.1428,0.4312,0.1284,0.0038,0.167,0.3992,0.4662,0.4128,0.0366,0.0254,0.19581769436997318,0.27594863377425893,0.3665951742627345,0.6425438080369934,0.2826038910881529,0.17077747989276135,0,0,0,1.3144,0,0,,
643446,Jeff McNeil,nyn,nya,2B,5,7.3194,8,3300,2.218,7.3194,2,5,11,15,21,31,9.55862,3,6.2,13,19.03,28.4,41.405,6.1404,2,4,8,12,18,26,4.2434,0.612,0.1824,0.016,0.1576,0.4486,0.5166,0.375,0.0374,0.0268,0.25023265432737046,0.3164914926709714,0.4278771585151483,0.7443686511861196,0.3231868313145119,0.17764450418777783,0,0,0,1.0314,0,0,,
595885,Greg Bird,nya,nyn,1B,6,7.1726,3,3300,2.1735151515151516,7.1726,2,5,11,16,22,32,9.58604,3,6,15,21.7,29.275,44.4,6.1516,2,4,10,14,18.1,28,4.0058,0.4162,0.1624,0.0116,0.2028,0.4922,0.5204,0.449,0.0136,0.0104,0.22295321637426901,0.3100504268810225,0.4461875843454791,0.7562380112265017,0.32710444854960313,0.2232343679712101,0,0,0,1.1864,0,0,,
430832,Jose Bautista,nyn,nya,3B,8,5.4776,16,3200,1.7117499999999999,5.4776,0,3,7,12,19,27,7.39092,0,3.5,9.5,15.7,25.21,37.4,4.7604,0,2,6,10,16,24,3.9034,0.3276,0.1232,0.0008,0.1178,0.3516,0.36,0.5626,0.0292,0.0178,0.1704382183908046,0.29000358661679565,0.3135775862068966,0.6035811728236922,0.2744417687144541,0.14313936781609196,0,0,0,1.4368,0,0,,
519023,Devin Mesoraco,nyn,nya,C,9,5.5694,3,3200,1.7404374999999999,5.5694,0,3,8,12,19,26.01,7.3217,0,3.5,9.5,15.915,25.2,35.403,4.702,0,2,6,10,16,22,3.7882,0.4632,0.1346,0.0024,0.1226,0.342,0.4006,0.3392,0.0196,0.0126,0.2095679907219484,0.28034422680956655,0.3566251087271673,0.6369693355367338,0.280665857135315,0.1470571180052189,0,0,0,1.0266,0,0,,
435522,Neil Walker,nya,nyn,1B,8,6.0102,0,3100,1.938774193548387,6.0102,2,5,8.25,12,19,26,7.87308,3,6,12,16,25.2,34.9,5.0604,2,4,8,10,16,22,3.7696,0.5478,0.1494,0.008,0.1124,0.3934,0.4076,0.3854,0.0118,0.009,0.2415932864487914,0.3191320033955857,0.3901069676733054,0.7092389710688911,0.311981324278438,0.14851368122451397,0,0,0,0.9576,0,0,,
642708,Amed Rosario,nyn,nya,SS,1,6.472,22,3000,2.1573333333333333,6.472,2,5,10,13,19,27,8.08742,3,6.1,12.2,15.7,24.7,34.7,5.2336,2,4,8,10,16,22,4.6712,0.747,0.1702,0.0338,0.063,0.4146,0.3082,0.198,0.1276,0.0802,0.22668335866940895,0.25946223668436375,0.3220960386300635,0.5815582753144273,0.2543865387908889,0.09541267996065453,0,0,0,1.3372,0,0,,
519222,Austin Romine,nya,nyn,C,9,5.2286,5,3000,1.7428666666666668,5.2286,0,3,8,10,17,24,6.7693,0,3.5,9.5,13,22.2,32.002,4.3504,0,2,6,8,14,20,3.6502,0.53,0.1734,0.0026,0.0768,0.381,0.335,0.2354,0.016,0.0108,0.22923743703877242,0.27894361952769714,0.3490101909335832,0.6279538104612803,0.2755672565886801,0.11977275389481079,0,0,0,0.9414,0,0,,
625643,Reynaldo Lopez,cha,det,P,,12.4491,1.85,6300,1.976047619047619,12.4491,4.3,12.65,20.8,24.5,30.9525,38.25,25.6278,13,26,39,44,52,60,13.4516,4,14,23,27,34,40,25.598,3.9874,1.3112,0.2528,0.7454,3.276,0,2.0874,0,0,,,,,,,5.9442,0.387,0.4476,4.2568,0.026,0.0148,4.586454022408398,4.4084383769052184
592499,Artie Lewicki,det,cha,P,,12.2619,3.45,5600,2.1896250000000004,12.2619,3.85,12.3,20.25,24.3,30.7025,37.9035,25.0954,12,25,38,44,52,60,13.29,4,13,22,27,34,40,24.9154,4.2334,1.316,0.3164,0.7566,3.288,0,1.4998,0,0,,,,,,,5.7966,0.322,0.418,4.4134,0.0154,0.0128,4.729634613394058,4.107281199323742
547989,Jose Abreu,cha,det,1B,3,9.0416,5,4500,2.0092444444444446,9.0416,3,7,14,17,24,34,11.79,3,9.2,18.4,22.2,31.41,47.4,7.5556,2,6,12,14,20,30,4.5958,0.7854,0.2778,0.0258,0.1792,0.6398,0.6572,0.32,0.0128,0.0068,0.2965994667664531,0.34557639583967975,0.49936853922073066,0.8449449350604104,0.3622456590800296,0.20276907245427755,0,0,0,0.6966,0,0,,
594953,Daniel Palka,cha,det,OF,4,9.2332,11,4200,2.1983809523809525,9.2332,3,7,14,18,26,36,12.1703,3,9.2,18.7,24.9,34.6,47.92,7.7852,2,6,12,16,22,30.02,4.4982,0.6164,0.1976,0.0552,0.24,0.6248,0.735,0.3084,0.0436,0.031,0.26473817365984054,0.31514828153483615,0.5100959473005872,0.8252442288354234,0.35089778133475613,0.24535777364074662,0,0,0,1.2186,0,0,,
541645,Avisail Garcia,cha,det,OF,5,8.3642,4,3900,2.1446666666666667,8.3642,3,7,12,16,23,30,10.7342,3,9,15.7,21.7,30.9,41.2,6.884,2,6,10,14,20,26,4.3872,0.8514,0.2128,0.0388,0.1516,0.5546,0.5946,0.2226,0.0352,0.0228,0.3012534216971618,0.33670678336980303,0.480190174326466,0.816896957696269,0.350766912837345,0.1789367526293042,0,0,0,0.8302,0,0,,
660162,Yoan Moncada,cha,det,2B,8,7.6038,5,3900,1.9496923076923076,7.6038,2,5,11,16,22,31,9.96102,3,6.5,15.2,21.4,28.7,40.9,6.3992,2,4,10,14,18,26,4.0556,0.5624,0.1682,0.055,0.1348,0.4796,0.5326,0.3956,0.0944,0.0564,0.2514754098360656,0.3244895946345794,0.43797814207650276,0.7624677367110821,0.3302666436532202,0.18650273224043717,0,0,0,1.1082,0,0,,
592206,Nicholas Castellanos,det,cha,OF,3,8.6832,40,3800,2.2850526315789472,8.6832,3,7,13,17,24,31,11.359,3,9.2,18.2,22.2,31.4,41.4,7.2888,2,6,12,14,20,26,4.3916,0.6622,0.267,0.0572,0.1634,0.5922,0.6148,0.368,0.024,0.0186,0.28576399244457695,0.34561435467711077,0.5023859230539814,0.8480002777310922,0.3628367793059477,0.2166219306094045,0,0,0,0.9018,0,0,,
592348,Niko Goodrum,det,cha,2B,4,8.4808,2,3800,2.231789473684211,8.4808,2,7,13,17,24,33,11.1904,3,9,16.05,22.2,31.4,43.9,7.1784,2,6,10,14,20,28,4.293,0.568,0.235,0.0502,0.1542,0.5452,0.6276,0.4298,0.0906,0.0502,0.2607682750051771,0.3347775448404379,0.46733278111410226,0.8021103259545401,0.3455200093174936,0.20656450610892518,0,0,0,1.015,0,0,,
641313,Tim Anderson,cha,det,SS,7,7.7082,0,3800,2.0284736842105264,7.7082,2,6,12,15,22,30,9.82054,3,6.5,15.2,19,28.7,40.7,6.3032,2,4,10,12,18,26,4.1754,0.7718,0.202,0.0554,0.102,0.4862,0.537,0.1456,0.1164,0.0522,0.28070872003573377,0.3057910619341859,0.4342647277780535,0.7400557897122395,0.3179147387076688,0.15355600774231976,0,0,0,0.8484,0,0,,
600869,Jeimer Candelario,det,cha,3B,1,8.341,13,3700,2.2543243243243243,8.341,3,7,12,16,23,31,11.0318,3,9,15.7,21.7,30.91,41.202,7.1076,2,6,10,14,20,26,4.609,0.5684,0.247,0.0486,0.1548,0.6184,0.4934,0.5922,0.0112,0.005,0.2536347341167098,0.34953352137123017,0.45493925512846045,0.8044727764996906,0.34915235408982426,0.20130452101175067,0,0,0,0.9282,0,0,,
451192,Jim Adduci,det,cha,1B,6,7.4544,3,3400,2.192470588235294,7.4544,2,6,11,14,21,28,9.64858,3,6.5,13.2,18.7,27.9,37.7,6.2024,2,4,8,12,18,24,4.0874,0.6674,0.233,0.0328,0.1078,0.4764,0.4994,0.3216,0.0704,0.0474,0.2764352859950077,0.33336595390712925,0.44160603324658776,0.7749719871537171,0.33556911484073004,0.16517074725158004,0,0,0,0.9006,0,0,,
578428,Jose Iglesias,det,cha,SS,2,7.6156,2,3400,2.2398823529411764,7.6156,3,7,11,14,20,27,9.74744,3,9,13.2,18.5,25.7,35.001,6.274,2,6,8,12,16,22,4.496,0.8052,0.2724,0.0262,0.0536,0.5582,0.4496,0.2774,0.1044,0.0662,0.2743564215616555,0.3191281138790035,0.3894656995211681,0.7085938134001717,0.30931294483985755,0.11510927795951259,0,0,0,0.3938,0,0,,
547170,Nicky Delmonico,cha,det,OF,1,8.5568,7,3400,2.5167058823529413,8.5568,3,7,12,16,23,32.01,11.0822,3,9.2,15.7,21.7,30.9,43.9,7.1424,2,6,10,14,20,28,4.824,0.726,0.2664,0.0708,0.1238,0.6118,0.4924,0.435,0.0328,0.0232,0.27044884939621777,0.33623548922056384,0.4480291638186374,0.7842646530392012,0.3390883913764511,0.17758031442241962,0,0,0,0.7976,0,0,,
553882,Omar Narvaez,cha,det,C,6,7.0454,16,3300,2.134969696969697,7.0454,3,6,10,13,19,25,9.07186,3,6.5,12.5,16,24.9,34.4,5.8372,2,4,8,10,16,22,4.2846,0.7962,0.2268,0.0178,0.0606,0.5028,0.431,0.3824,0.0284,0.018,0.2822510378760699,0.3463100406105588,0.3960842601609348,0.7423943007714936,0.32654758903981707,0.11383322228486487,0,0,0,0.5734,0,0,,
570560,Yolmer Sanchez,cha,det,3B,2,8.2378,10,3300,2.49630303030303,8.2378,3,7,12,16,22,30,10.5429,3,9,15.5,21.4,29,40.6,6.7848,2,6,10,14,18,26,4.715,0.7896,0.2216,0.0996,0.0794,0.6088,0.4878,0.279,0.0838,0.0594,0.2683047790802524,0.31160127253446446,0.41686203787195664,0.7284633104064211,0.31459622481442207,0.14855725879170423,0,0,0,0.7758,0,0,,
622682,Victor Reyes,det,cha,OF,9,6.0246,11,3100,1.9434193548387098,6.0246,2,5,9,12,17,24,7.61886,3,6,12.2,15.5,22.2,31.401,4.902,2,4,8,10,14,20,3.7414,0.6868,0.1566,0.0616,0.0314,0.3988,0.3722,0.1832,0.0932,0.0596,0.2631667697150244,0.29924627144919014,0.3682760946546006,0.6675223661037908,0.2907141711658737,0.1051093249395762,0,0,0,0.6516,0,0,,
400121,Victor Martinez,det,cha,1B,5,7.033,7,2700,2.604814814814815,7.033,2,5,10,14,20,29,9.21972,3,6.2,12.7,18.7,27.9,39.212,5.894,2,4,8,12,18,24.02,4.1926,0.7178,0.1566,0.0034,0.1264,0.4936,0.56,0.3366,0.005,0.0038,0.2604253112033195,0.3198015551209274,0.4011410788381743,0.7209426339591016,0.31538501168725847,0.14071576763485477,0,0,0,0.3902,0,0,,
641553,Adam Engel,cha,det,OF,9,6.5,21,2700,2.4074074074074074,6.5,0,5,10,13,19,26,8.37578,0,6.2,12.5,18,25.4,34.7,5.3792,0,4,8,12,16,22,3.947,0.5986,0.1674,0.0492,0.0644,0.4094,0.4502,0.2362,0.1276,0.0588,0.23703783550716828,0.28269571826703827,0.3607308397111135,0.6434265579781517,0.2806532556371928,0.12369300420394524,0,0,0,0.9396,0,0,,
543510,James McCann,det,cha,C,8,6.0272,17,2600,2.3181538461538462,6.0272,2,5,9,12,18,26,7.90158,3,6,12,15.9,25.2,34.702,5.0644,2,4,8,10,16,22,3.8574,0.574,0.1528,0.0182,0.0936,0.4174,0.443,0.3384,0.0124,0.0084,0.23830633702756462,0.3051278062943951,0.37186700767263425,0.6769948139670294,0.2978087831181625,0.13356067064506963,0,0,0,0.7816,0,0,,
543484,Mikie Mahtook,det,cha,OF,7,6.7252,0,2600,2.5866153846153845,6.7252,2,5,10,14,20,27.01,8.76776,3,6.2,12.5,18.7,25.7,37.601,5.6284,2,4,8,12,16,24,3.9728,0.5738,0.1506,0.0506,0.1102,0.4358,0.476,0.3332,0.0508,0.0256,0.24321353994944497,0.3066854611357229,0.4032311242993736,0.7099165854350965,0.30894210632299635,0.1600175843499286,0,0,0,0.9446,0,0,,
605182,Mike Clevinger,cle,cin,P,,17.8616,12.65,9200,1.941478260869565,17.8616,9.05,18.5,26.95,30.4075,37.7525,45.65,33.7886,20,36,48,53,61,70,19.009,9,20,29,33,41,47,26.2518,3.7272,1.0876,0.1076,0.7552,2.9498,0,2.6274,0,0,,,,,,,6.18187,0.484,0.5226,6.137,0.0382,0.027,3.961131502280055,4.034695584022311
608070,Jose Ramirez,cle,cin,3B,3,11.3396,28,6000,1.8899333333333335,11.3396,4,9,17,21,29,38,15.0227,6,12.2,22.1,28.2,38.2,50.905,9.6456,4,8,14,18,24,32,4.6698,0.6914,0.2986,0.0272,0.2746,0.813,0.7834,0.557,0.1004,0.0554,0.3140925889904687,0.395905606235813,0.6002236918887376,0.9961292981245506,0.4214519251359801,0.2861311028982689,0,0,0,0.4518,0,0,,
596019,Francisco Lindor,cle,cin,SS,1,10.9462,14,5900,1.8552881355932203,10.9462,4,9,16,21,28,37.01,14.3112,6,12,21.7,27.7,37.6,50.6,9.2164,4,8,14,18,24,32,4.8906,0.7368,0.2864,0.0212,0.2842,0.8266,0.6426,0.4374,0.0958,0.0496,0.2983472559058655,0.36110088741667695,0.5636396299290398,0.9247405173457168,0.39268973132131024,0.2652923740231743,0,0,0,0.5542,0,0,,
488726,Michael Brantley,cle,cin,OF,2,10.136,17,5300,1.9124528301886792,10.136,4,8,15,19,25,34,13.1294,6,9.5,18.7,24.9,34.1,46.8,8.442,4,6,12,16,22,30,4.7814,0.8986,0.3028,0.0126,0.194,0.8244,0.603,0.3168,0.0794,0.0374,0.31536979796622316,0.3607311666039235,0.5191954486404158,0.8799266152443392,0.37703174802359146,0.20382565067419262,0,0,0,0.3318,0,0,,
553993,Eugenio Suarez,cin,cle,3B,3,8.5352,5,4700,1.8159999999999998,8.5352,2,6,13,18,24,34,11.3618,3,9,18.2,24.615,32.105,47.4,7.2856,2,6,12,16,20,30,4.4036,0.5818,0.1756,0.0142,0.2182,0.5908,0.6304,0.5184,0.0274,0.0186,0.2547616596314218,0.3424925061313471,0.47575414393081433,0.8182466500621615,0.35331551457898086,0.22099248429939256,0,0,0,1.2194,0,0,,
458015,Joey Votto,cin,cle,1B,2,9.2008,7,4300,2.139720930232558,9.2008,4,7,13,17,23,32,12.2916,6,9.2,18.2,22.2,31.4,43.6,7.9428,4,6,12,14,20,28,4.5014,0.6464,0.2062,0.0114,0.1794,0.723,0.4656,0.9246,0.0238,0.0142,0.29171326325206887,0.4371973163904563,0.5062066651755759,0.9434039815660322,0.4103737948193895,0.21449340192350702,0,0,0,0.8308,0,0,,
475174,Yonder Alonso,cle,cin,1B,4,10.2238,5,4200,2.4342380952380953,10.2238,3,8,16,20,28,37,13.6575,3.2,9.5,21.7,27.43,37.7,50.9,8.7216,2,6,14,18,24,32,4.5734,0.6812,0.2304,0.0024,0.2876,0.702,0.8694,0.4686,0.0106,0.0104,0.29273046189826546,0.3651987580355971,0.5602221789124927,0.9254209369480898,0.39364678357458344,0.26749171701422725,0,0,0,0.6968,0,0,,
571697,Scooter Gennett,cin,cle,2B,4,8.3252,14,4200,1.9821904761904763,8.3252,3,6,12,17,23.05,34,10.9298,3,6.7,15.9,22.2,31.7,46.902,6.9884,2,4,10,14,20,30,4.305,0.689,0.2136,0.0146,0.192,0.5138,0.6888,0.3216,0.021,0.0146,0.27845559070141085,0.3323577235772358,0.4840086358387308,0.8163663594159667,0.35058629500580724,0.20555304513731998,0,0,0,1.0366,0,0,,
456701,Homer Bailey,cin,cle,P,,9.48231,4.27,4100,2.3127585365853656,9.48231,1.7,9.4,17.05,21.05,27.6025,35.7515,21.2516,9,21,34,40,48,55,10.3762,2,10,19,24,30,37,25.7952,4.0462,1.4432,0.0912,1.1776,3.7276,0,1.8562,0,0,,,,,,,5.9242,0.2522,0.413,3.5394,0.0276,0.0134,5.2181222781135,5.486192127207049
543401,Jason Kipnis,cle,cin,2B,6,8.6454,14,4000,2.16135,8.6454,3,7,14,17,24,33,11.4308,3,9,18.4,22.4,31.9,44.4,7.3252,2,6,12,14,20,28,4.3624,0.6018,0.2416,0.0204,0.1932,0.5804,0.6538,0.4102,0.0496,0.0242,0.26744597945448106,0.3363286264441592,0.4855523505895451,0.8218809770337043,0.35305744544287554,0.21810637113506404,0,0,0,0.6512,0,0,,
606299,Jose Peraza,cin,cle,SS,1,7.2412,5,3900,1.8567179487179486,7.2412,3,6,11,14,19,27,9.04668,3,6.5,12.7,18.2,24.9,34.7,5.8636,2,4,8,12,16,22,4.608,0.8602,0.1706,0.0302,0.0614,0.5054,0.3004,0.2612,0.1636,0.082,0.2582129382534278,0.3002604166666667,0.35373148062942855,0.6539918972960952,0.2871078993055556,0.09551854237600077,0,0,0,0.6756,0,0,,
640447,Phillip Ervin,cin,cle,OF,7,6.5312,8,3900,1.6746666666666665,6.5312,2,5,10,14,20,28,8.48172,3,6.2,12.4,18.2,25.7,37.4,5.4672,2,4,8,12,16,24,3.97,0.544,0.1544,0.0212,0.0938,0.3706,0.4136,0.3866,0.1356,0.069,0.22699112574649774,0.30226700251889166,0.3604398057710554,0.662706808289947,0.29287899244332494,0.13344868002455765,0,0,0,1.1518,0,0,,
466320,Melky Cabrera,cle,cin,OF,5,7.9608,10,3800,2.0949473684210527,7.9608,3,7,12,15,21,31,10.2965,3,9,15.4,19.2,28.4,40.9,6.5856,2,6,10,12,18,26,4.4722,0.8432,0.2608,0.015,0.1124,0.548,0.617,0.2356,0.0164,0.0096,0.2906576027946938,0.3280264746657126,0.43888967568333087,0.7669161503490435,0.33160350610437817,0.14823207288863705,0,0,0,0.4308,0,0,,
656185,Greg Allen,cle,cin,OF,8,6.7454,10,3800,1.7751052631578947,6.7454,2,5,10,13,19,27,8.62504,3,6.2,12.5,15.9,24.9,37.202,5.5668,2,4,8,10,16,24,4.1332,0.6834,0.2046,0.0236,0.0498,0.4002,0.3896,0.3434,0.1438,0.0752,0.2536809330307667,0.3156876028258976,0.3595440392632856,0.6752316420891832,0.2981751185522113,0.10586310623251888,0,0,0,0.7772,0,0,,
605512,Preston Tucker,cin,cle,OF,8,6.7802,2,3700,1.8324864864864865,6.7802,2,5,10,14,21,30,8.97624,3,6,12.55,18.9,28.2,40.9,5.7552,2,4,8,12,18,26,3.8544,0.4422,0.1924,0.0236,0.1592,0.4082,0.5236,0.3616,0.0248,0.0152,0.23402427851580393,0.3058841843088418,0.43936097114063216,0.7452451554494739,0.32184775840597757,0.20533669262482823,0,0,0,0.9398,0,0,,
543228,Yan Gomes,cle,cin,C,7,8.1074,15,3600,2.2520555555555557,8.1074,2,5,13,17,23,33,10.7153,3,6.5,16,22.2,31.7,44.4,6.8528,2,4,10,14,20,28,4.2462,0.5902,0.2156,0.0054,0.2146,0.5146,0.6664,0.3318,0.0088,0.0066,0.2620580421009605,0.3197211624511327,0.4843654199877375,0.8040865824388702,0.34463350760680145,0.222307377886777,0,0,0,0.9158,0,0,,
571466,Tucker Barnhart,cin,cle,C,5,6.5252,18,3400,1.9191764705882353,6.5252,2,5,9,13,19,27,8.59292,3,6.2,12.2,16.5,25.7,37.4,5.5128,2,4,8,10,16,24,4.1906,0.5998,0.1794,0.0112,0.0964,0.4286,0.476,0.438,0.018,0.0138,0.2363161541331344,0.31613611416026344,0.36715876991952245,0.6832948840797859,0.3025711353982723,0.13084261578638806,0,0,0,0.8986,0,0,,
592863,Mason Williams,cin,cle,OF,6,6.1994,3,3200,1.9373125,6.1994,2,5,9,12,18,25,7.98482,3,6,12.2,15.7,24.7,34.4,5.1356,2,4,8,10,16,22,4.0874,0.6278,0.1626,0.0244,0.0682,0.3666,0.4162,0.3096,0.0882,0.0534,0.23373391921223996,0.2917747223173656,0.3438509185240087,0.6356256408413743,0.2805026178010472,0.11011699931176872,0,0,0,0.8826,0,0,,
592314,Mike Foltynewicz,atl,mia,P,,19.4439,29.2,10500,1.8518,19.4439,11.2,19.775,27.75,32.25,38.855,45.801,35.9694,23,38,49,54,61,68.01,20.8856,12,22,31,35,41,47,27.6768,4.3984,1.1898,0.1394,0.5314,2.6792,0,1.8832,0,0,,,,,,,6.7314,0.4968,0.6312,5.8946,0.081,0.059,3.304305196541581,3.271181299581068
642571,Merandy Gonzalez,mia,atl,P,,9.95797,4.65,5100,1.9525431372549018,9.95797,2.35,9.55,17.75,21.45,27.5,34.5035,21.9554,10,21,35,40,48,55,10.6718,2,10,20,24,30,37,24.6856,4.2062,1.337,0.1432,0.7332,3.3368,0,2.1612,0,0,,,,,,,5.59753,0.2426,0.3682,3.8298,0.0134,0.0074,4.960223527162873,4.6497298290495985
455976,Nick Markakis,atl,mia,OF,4,8.2606,3,4800,1.7209583333333334,8.2606,3,7,12,15,21,28,10.8692,3.2,9.2,15.7,19.2,28.4,37.8,6.9552,2,6,10,12,18,24,4.3468,0.8208,0.2836,0.009,0.0868,0.5938,0.6352,0.4676,0.0094,0.008,0.30939368942049905,0.3836845495536947,0.4542689214270983,0.837953470980793,0.36576792122941015,0.14487523200659924,0,0,0,0.364,0,0,,
