"Carlos Martinez",8100,STL,SP,CIN,,0.738,16.68
"Matt Harvey",7200,CIN,SP,STL,,0.868,10.38
"James Shields",6500,CHW,SP,KCR,,0.566,15.88
"Brad Keller",6400,KCR,SP,CHW,,0.84,14.04
"Nathan Eovaldi",8500,TBR,SP,MIN,,0.43,15.97
"Jake Odorizzi",7600,MIN,SP,TBR,,0.289,16.15
"Christian Bergman",4000,SEA,SP,COL,,0.896,6.48
"Jeff Hoffman",4900,COL,SP,SEA,,0,6.33
"Madison Bumgarner",11400,SFG,SP,OAK,,0.268,20.99
"Edwin Jackson",6100,OAK,SP,SFG,,0.51,12.87
"Felix Pena",6800,LAA,SP,LAD,,0.773,13.95
"Walker Buehler",9500,LAD,SP,LAA,,0.402,16.9
"Clayton Richard",5600,SDP,SP,CHC,,0.734,13.47
"Tyler Chatwood",6200,CHC,SP,SDP,,0.543,14.64
"Mike Fiers",7100,DET,SP,HOU,,0.684,10.96
"Dallas Keuchel",8400,HOU,SP,DET,,0.461,20.06
"Wei-Yin Chen",4800,MIA,SP,PHI,,0.526,11.22
"Domingo German",7400,NYY,SP,CLE,,0.672,13.36
"Jake Arrieta",8900,PHI,SP,MIA,,0.563,17.15
"Junior Guerra",9200,MIL,SP,PIT,,0.622,16.2
"Alex Cobb",5000,BAL,SP,TEX,,0.653,11.73
"Nick Kingham",7900,PIT,SP,MIL,,0.475,15.12
"Shane Bieber",8100,CLE,SP,NYY,,0.866,13.9
"Ryan Borucki",6000,TOR,SP,BOS,,0.999,10.05
"Anibal Sanchez",7800,ATL,SP,ARI,,0.627,14.77
"Zack Godley",7700,ARI,SP,ATL,,0.58,15.43
"Noah Syndergaard",11000,NYM,SP,WAS,,0.492,19.86
"Tanner Roark",8700,WAS,SP,NYM,,0.918,15.66
"Rick Porcello",9800,BOS,SP,TOR,,0.433,17.14
"Cole Hamels",9000,TEX,SP,BAL,,0.394,15.87
