,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,549.2,- - -,2423.0,592.0,114.0,14.0,292.0,278.0,69.0,214.0,16.0,22.0,452.0,0.271,0.344,0.437,0.34,7.4,3.5,2.11,1.13,18.7,8.8,9.8,- - -,1.47,0.314,73.3,4.38,4.17
1,Total,vs R,670.2,- - -,2839.0,680.0,128.0,9.0,367.0,340.0,82.0,190.0,13.0,29.0,540.0,0.26,0.32,0.417,0.321,7.25,2.55,2.84,1.1,19.0,6.7,12.3,- - -,1.3,0.299,67.8,4.06,3.94
