,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,26.2,- - -,112.0,20.0,3.0,0.0,5.0,5.0,1.0,15.0,3.0,0.0,26.0,0.206,0.315,0.271,0.26,8.78,5.06,1.73,0.34,23.2,13.4,9.8,- - -,1.31,0.271,89.3,3.38,4.14
1,Total,vs R,37.1,- - -,143.0,21.0,1.0,0.0,11.0,11.0,5.0,15.0,1.0,1.0,43.0,0.165,0.259,0.294,0.246,10.37,3.62,2.87,1.21,30.1,10.5,19.6,- - -,0.96,0.203,86.7,3.88,3.38
