,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.1,- - -,42.0,6.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,10.0,0.167,0.286,0.25,0.251,8.71,5.23,1.67,0.87,23.8,14.3,9.5,- - -,1.16,0.2,94.3,4.22,5.04
1,Total,vs R,11.1,- - -,43.0,7.0,3.0,0.0,3.0,3.0,1.0,4.0,0.0,1.0,8.0,0.184,0.279,0.342,0.276,6.35,3.18,2.0,0.79,18.6,9.3,9.3,- - -,0.97,0.207,84.9,4.22,4.97
