,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,11.0,3.0,4.0,6.1,13.0,11.0,0.0,0.0,0.0,0.0,0.0,59.0,268.0,66.0,40.0,40.0,7.0,34.0,1.0,3.0,6.0,0.0,44.0,44.0,125.82500000000003,6.71,5.19,1.29,1.07,16.4,12.7,3.7,0.286,1.69,0.328,67.6,151.0,125.0,5.09
1,2018-07-05,MIA,@WSN,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0, ,-2.7,4.5,9.0,0.5,0.0,8.3,16.7,-8.3,0.5,3.5,0.556,42.9,460.0,130.0,5.16
2,2018-04-24,MIA,@LAD,1.0,0.0,0.0,1.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,22.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,59.0,16.275000000000002,6.75,3.38,2.0,0.0,18.2,9.1,9.1,0.2,1.13,0.25,83.3,43.0,70.0,2.78
3,2018-04-13,MIA,PIT,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,53.0,18.3,4.5,3.0,1.5,1.5,13.6,9.1,4.6,0.2,1.0,0.188,87.0,77.0,134.0,5.32
4,2018-04-01,MIA,CHC,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,62.0,20.299999999999997,3.0,1.5,2.0,0.0,7.7,3.9,3.9,0.25,1.17,0.273,100.0,0.0,88.0,3.49
5,2017-09-23,MIA,@ARI,1.0,0.0,0.0,11.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,6.0,5.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,20.0,-0.7999999999999998,2.25,6.75,0.33,4.5,5.0,15.0,-10.0,0.353,2.25,0.286,64.5,267.0,270.0,11.41
6,2017-09-12,MIA,@PHI,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,6.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,54.0,13.9,6.0,6.0,1.0,0.0,14.3,14.3,0.0,0.273,1.67,0.333,83.3,71.0,115.0,4.82
7,2017-09-01,MIA,PHI,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,78.0,29.95,10.29,3.86,2.67,0.0,29.6,11.1,18.5,0.125,0.86,0.188,100.0,0.0,51.0,2.16
8,2018-05-02,MIA,PHI,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,-1.75,0.0,0.0,0.0,0.0,0.0 %,0.0 %,0.0 %,0.5,3.0,0.5,33.3 %,460.0,79.0,3.16
9,2018-04-19,MIA,@MIL,1.0,0.0,1.0,7.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,22.0,3.0,4.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,36.0,6.450000000000003,7.71,9.64,0.8,1.93,18.2 %,22.7 %,-4.6 %,0.176,1.71,0.167,60.6 %,197.0,188.0,7.44
10,2018-04-07,MIA,@PHI,1.0,0.0,1.0,30.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,19.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,-6.0,-8.850000000000001,10.13,10.13,1.0,6.75,15.8 %,15.8 %,0.0 %,0.563,4.5,0.636,32.6 %,776.0,356.0,14.03
11,2017-09-28,MIA,ATL,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,22.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,66.0,21.300000000000004,6.35,6.35,1.0,0.0,18.2 %,18.2 %,0.0 %,0.111,1.06,0.143,100.0 %,0.0,92.0,3.86
12,2017-09-17,MIA,MIL,1.0,0.0,1.0,19.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,22.0,9.0,8.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,18.0,-2.6000000000000005,9.82,7.36,1.33,0.0,18.2 %,13.6 %,4.6 %,0.474,3.27,0.6,33.3 %,466.0,82.0,3.43
13,2017-09-06,MIA,WSN,1.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,45.0,16.05,10.8,3.6,3.0,1.8,30.0 %,10.0 %,20.0 %,0.333,1.6,0.455,75.8 %,128.0,108.0,4.56
