,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,117.2,- - -,575.0,139.0,21.0,4.0,75.0,67.0,10.0,97.0,30.0,6.0,72.0,0.295,0.423,0.427,0.363,5.51,7.42,0.74,0.76,12.5,16.9,-4.3,- - -,2.01,0.331,73.3,5.66,5.67
1,Total,vs R,301.0,- - -,1193.0,231.0,35.0,2.0,95.0,77.0,20.0,83.0,4.0,15.0,252.0,0.211,0.279,0.308,0.263,7.53,2.48,3.04,0.6,21.1,7.0,14.2,- - -,1.04,0.256,77.7,3.31,3.33
