,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,263.1,2.05,1036.0,196.0,25.0,1.0,61.0,60.0,21.0,62.0,4.0,12.0,227.0,0.204,0.264,0.305,0.251,7.76,2.12,3.66,0.72,21.9,6.0,15.9,0.204,0.98,0.245,86.9,3.27,3.61
1,Total,Away,246.1,3.36,1020.0,217.0,43.0,5.0,99.0,92.0,26.0,78.0,13.0,15.0,227.0,0.234,0.308,0.383,0.299,8.29,2.85,2.91,0.95,22.3,7.7,14.6,0.234,1.2,0.283,77.1,3.78,3.87
