,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,39.2,- - -,155.0,14.0,3.0,0.0,5.0,4.0,0.0,21.0,0.0,1.0,70.0,0.105,0.234,0.132,0.186,15.88,4.76,3.33,0.0,45.2,13.6,31.6,- - -,0.88,0.222,86.1,1.29,2.46
1,Total,vs R,74.0,- - -,278.0,39.0,11.0,0.0,22.0,22.0,9.0,25.0,1.0,3.0,111.0,0.156,0.242,0.309,0.243,13.5,3.04,4.44,1.09,39.9,9.0,30.9,- - -,0.86,0.231,82.7,2.87,2.87
