,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,73.0,4.56,301.0,79.0,10.0,0.0,38.0,37.0,16.0,15.0,0.0,3.0,46.0,0.279,0.322,0.486,0.343,5.67,1.85,3.07,1.97,15.3,5.0,10.3,0.279,1.29,0.285,79.1,5.49,4.84
1,Total,Away,53.0,3.91,218.0,48.0,7.0,1.0,25.0,23.0,8.0,16.0,0.0,1.0,30.0,0.239,0.298,0.407,0.302,5.09,2.72,1.88,1.36,13.8,7.3,6.4,0.239,1.21,0.245,74.4,4.95,5.46
