,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,2.2,- - -,14.0,5.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.385,0.429,0.538,0.416,6.75,3.38,2.0,0.0,14.3,7.1,7.2,- - -,2.25,0.455,50.0,2.78,5.26
1,Total,vs R,5.0,- - -,24.0,10.0,3.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,0.435,0.458,0.826,0.537,5.4,1.8,3.0,3.6,12.5,4.2,8.3,- - -,2.2,0.444,85.4,7.76,5.53
