,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,47.1,5.32,225.0,56.0,10.0,0.0,29.0,28.0,10.0,29.0,5.0,2.0,62.0,0.289,0.388,0.5,0.374,11.79,5.51,2.14,1.9,27.6,12.9,14.7,0.289,1.8,0.377,79.5,5.25,4.31
1,Total,Away,31.2,5.4,145.0,35.0,12.0,0.0,22.0,19.0,6.0,14.0,3.0,2.0,35.0,0.271,0.354,0.516,0.36,9.95,3.98,2.5,1.71,24.1,9.7,14.5,0.271,1.55,0.33,68.1,4.92,4.42
