,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,16.0,- - -,67.0,12.0,1.0,0.0,14.0,13.0,3.0,9.0,0.0,0.0,17.0,0.207,0.313,0.379,0.307,9.56,5.06,1.89,1.69,25.4,13.4,11.9,- - -,1.31,0.237,41.7,5.16,4.06
1,Total,vs R,25.0,- - -,99.0,16.0,5.0,0.0,4.0,4.0,1.0,7.0,0.0,2.0,26.0,0.178,0.253,0.267,0.236,9.36,2.52,3.71,0.36,26.3,7.1,19.2,- - -,0.92,0.238,89.0,2.68,3.61
