,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,230.2,- - -,931.0,183.0,31.0,0.0,74.0,71.0,18.0,53.0,2.0,16.0,267.0,0.212,0.273,0.319,0.263,10.42,2.07,5.04,0.7,28.7,5.7,23.0,- - -,1.02,0.286,78.5,2.71,3.17
1,Total,vs R,224.2,- - -,988.0,202.0,39.0,5.0,111.0,102.0,25.0,120.0,21.0,8.0,197.0,0.235,0.337,0.387,0.315,7.89,4.81,1.64,1.0,19.9,12.2,7.8,- - -,1.43,0.277,74.2,4.51,4.88
