,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.0,- - -,192.0,51.0,10.0,1.0,23.0,22.0,7.0,21.0,5.0,2.0,22.0,0.302,0.389,0.509,0.376,4.95,4.73,1.05,1.58,11.5,10.9,0.5,- - -,1.8,0.314,79.4,6.06,6.24
1,Total,vs R,66.2,- - -,295.0,71.0,12.0,0.0,38.0,37.0,8.0,26.0,1.0,7.0,48.0,0.271,0.354,0.415,0.334,6.48,3.51,1.85,1.08,16.3,8.8,7.5,- - -,1.46,0.306,71.1,4.76,4.74
