,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,243.0,- - -,981.0,186.0,32.0,3.0,75.0,71.0,21.0,67.0,4.0,5.0,327.0,0.205,0.264,0.318,0.257,12.11,2.48,4.88,0.78,33.3,6.8,26.5,- - -,1.04,0.294,80.1,2.43,2.58
1,Total,vs R,292.1,- - -,1104.0,149.0,21.0,5.0,60.0,59.0,24.0,74.0,4.0,10.0,480.0,0.146,0.212,0.249,0.207,14.78,2.28,6.49,0.74,43.5,6.7,36.8,- - -,0.76,0.242,86.8,1.75,2.16
