,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,118.1,3.65,497.0,131.0,25.0,5.0,53.0,48.0,8.0,25.0,6.0,4.0,76.0,0.28,0.323,0.414,0.313,5.78,1.9,3.04,0.61,15.3,5.0,10.3,0.28,1.32,0.32,71.9,3.48,3.61
1,Total,Away,100.1,2.69,416.0,102.0,18.0,0.0,33.0,30.0,6.0,20.0,3.0,3.0,74.0,0.26,0.301,0.355,0.284,6.64,1.79,3.7,0.54,17.8,4.8,13.0,0.26,1.22,0.307,78.9,3.14,3.32
