,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,9.2,4.66,41.0,8.0,1.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0,12.0,0.211,0.268,0.395,0.286,11.17,2.79,4.0,1.86,29.3,7.3,21.9,0.211,1.14,0.25,61.0,4.3,4.26
1,Total,Away,10.1,3.48,38.0,4.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,6.0,0.111,0.158,0.314,0.198,5.23,1.74,3.0,1.74,15.8,5.3,10.5,0.111,0.58,0.071,62.5,5.09,4.73
