,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,108.1,- - -,472.0,102.0,22.0,2.0,60.0,59.0,19.0,52.0,0.0,6.0,66.0,0.246,0.34,0.45,0.342,5.48,4.32,1.27,1.58,14.0,11.0,3.0,- - -,1.42,0.252,75.0,5.82,5.72
1,Total,vs R,103.0,- - -,449.0,89.0,20.0,4.0,68.0,63.0,19.0,47.0,1.0,11.0,82.0,0.228,0.327,0.448,0.334,7.17,4.11,1.74,1.66,18.3,10.5,7.8,- - -,1.32,0.241,65.6,5.65,4.97
