,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,78.2,- - -,343.0,71.0,16.0,3.0,50.0,39.0,12.0,38.0,2.0,0.0,67.0,0.233,0.319,0.429,0.32,7.67,4.35,1.76,1.37,19.5,11.1,8.4,- - -,1.39,0.261,64.0,4.88,4.92
1,Total,vs R,74.2,- - -,318.0,67.0,12.0,3.0,32.0,31.0,6.0,31.0,4.0,4.0,65.0,0.237,0.325,0.375,0.302,7.83,3.74,2.1,0.72,20.4,9.8,10.7,- - -,1.31,0.288,74.8,3.86,4.16
