,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,195.0,72.0,72.0,3.89,223.0,195.0,3.0,1.0,0.0,0.0,0.0,1180.0,5026.0,1083.0,554.0,510.0,111.0,476.0,22.0,49.0,43.0,3.0,936.0,51.0,3483.950000000003,7.14,3.63,1.97,0.85,18.6,9.5,9.2,0.241,1.32,0.281,72.6,91.0,98.0,4.07
1,2018-08-25,MIL,PIT,1.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,8.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,48.0,19.1,10.5,6.0,1.75,0.0,24.1,13.8,10.3,0.32,2.0,0.444,75.0,109.0,67.0,2.82
2,2018-08-14,MIL,@CHC,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,80.0,38.55,12.86,2.57,5.0,0.0,38.5,7.7,30.8,0.125,0.71,0.214,100.0,0.0,27.0,1.16
3,2018-08-02,MIL,@LAD,1.0,0.0,1.0,16.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,23.0,5.0,9.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,4.0,-3.7750000000000004,6.23,8.31,0.75,6.23,13.0,17.4,-4.4,0.278,2.08,0.167,17.2,403.0,342.0,14.23
4,2018-07-23,MIL,WSN,1.0,1.0,0.0,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,22.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,68.0,31.1,14.29,0.0,9.0,1.59,40.9,0.0,40.9,0.095,0.35,0.091,100.0,39.0,66.0,2.8
5,2018-07-10,MIL,@MIA,1.0,1.0,0.0,6.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,27.0,7.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,43.0,11.900000000000002,4.76,4.76,1.0,0.0,11.1,11.1,0.0,0.292,1.76,0.333,60.0,154.0,88.0,3.69
6,2018-06-30,MIL,@CIN,1.0,0.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,56.0,17.45,9.0,5.4,1.67,0.0,23.8,14.3,9.5,0.222,1.4,0.308,85.7,44.0,70.0,2.96
7,2018-06-18,MIL,@PIT,1.0,0.0,1.0,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,24.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,59.0,14.525000000000002,2.84,2.84,1.0,0.0,8.3,8.3,0.0,0.273,1.26,0.3,87.5,34.0,83.0,3.47
8,2018-06-08,MIL,@PHI,1.0,1.0,0.0,5.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,26.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,53.0,22.525,9.95,1.42,7.0,1.42,26.9,3.9,23.1,0.208,0.95,0.25,53.6,138.0,94.0,3.95
9,2018-05-27,MIL,NYM,1.0,0.0,0.0,7.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,27.0,8.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,46.0,8.525000000000002,4.26,1.42,3.0,0.0,11.1,3.7,7.4,0.32,1.42,0.364,50.0,172.0,75.0,3.16
10,2018-05-15,MIL,@ARI,1.0,0.0,0.0,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,76.0,26.55,9.0,2.57,3.5,0.0,28.0,8.0,20.0,0.087,0.57,0.125,75.0,31.0,47.0,2.01
11,2018-05-10,MIL,@COL,1.0,1.0,0.0,3.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,21.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,51.0,20.275000000000002,8.44,3.38,2.5,1.69,23.8,9.5,14.3,0.211,1.13,0.231,87.0,82.0,116.0,4.84
12,2018-04-30,MIL,@CIN,1.0,0.0,0.0,8.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,20.0,5.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,37.0,0.8249999999999998,2.08,6.23,0.33,0.0,5.0,15.0,-10.0,0.313,1.85,0.333,55.6,202.0,131.0,5.46
13,2018-04-20,MIL,MIA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,65.0,25.7,7.5,4.5,1.67,0.0,20.0,12.0,8.0,0.182,1.17,0.235,100.0,0.0,71.0,2.99
14,2018-04-09,MIL,@STL,1.0,0.0,0.0,5.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,21.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,42.0,3.6500000000000012,1.93,5.79,0.33,0.0,4.8,14.3,-9.5,0.278,1.71,0.294,62.5,140.0,111.0,4.66
15,2018-03-30,MIL,@SDP,1.0,0.0,0.0,10.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,20.0,7.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,17.0,-0.8249999999999985,2.7,5.4,0.5,5.4,5.0,10.0,-5.0,0.412,2.7,0.357,83.3,262.0,314.0,13.06
16,2017-09-23,SDP,COL,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,74.0,27.099999999999998,9.0,4.5,2.0,0.0,26.1,13.0,13.0,0.053,0.67,0.077,100.0,0.0,75.0,3.16
17,2017-09-09,SDP,@ARI,1.0,0.0,0.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,7.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,45.0,11.450000000000001,9.0,3.6,2.5,0.0,20.8,8.3,12.5,0.333,1.8,0.438,60.0,174.0,70.0,2.96
18,2017-08-28,SDP,SFG,1.0,0.0,1.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,52.0,12.85,5.4,7.2,0.75,1.8,14.3,19.1,-4.8,0.118,1.2,0.077,100.0,44.0,164.0,6.96
19,2017-08-17,SDP,WSN,1.0,0.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,3.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,59.0,17.650000000000002,10.8,7.2,1.5,0.0,26.1,17.4,8.7,0.176,1.4,0.273,88.9,44.0,103.0,4.36
20,2017-08-07,SDP,@CIN,1.0,0.0,1.0,7.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,38.0,11.7,7.5,4.5,1.67,3.0,20.0,12.0,8.0,0.227,1.33,0.2,57.7,181.0,173.0,7.32
21,2017-08-01,SDP,MIN,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,75.0,24.55,3.86,2.57,1.5,0.0,11.5,7.7,3.9,0.125,0.71,0.143,100.0,0.0,75.0,3.16
