,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,112.2,4.15,498.0,110.0,22.0,2.0,54.0,52.0,23.0,56.0,3.0,2.0,117.0,0.25,0.339,0.472,0.347,9.35,4.47,2.09,1.84,23.5,11.2,12.2,0.25,1.47,0.29,84.0,5.27,4.42
1,Total,Away,82.2,2.94,347.0,59.0,10.0,3.0,32.0,27.0,13.0,39.0,2.0,3.0,108.0,0.193,0.292,0.376,0.291,11.76,4.25,2.77,1.42,31.1,11.2,19.9,0.193,1.19,0.25,83.3,4.1,3.67
