,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,238.0,3.71,990.0,217.0,44.0,7.0,104.0,98.0,31.0,64.0,11.0,3.0,260.0,0.235,0.289,0.406,0.297,9.83,2.42,4.06,1.17,26.3,6.5,19.8,0.235,1.18,0.294,74.8,3.48,3.59
1,Total,Away,215.1,3.39,899.0,206.0,37.0,3.0,83.0,81.0,22.0,54.0,12.0,6.0,205.0,0.246,0.297,0.381,0.291,8.57,2.26,3.8,0.92,22.8,6.0,16.8,0.246,1.21,0.301,77.8,3.38,3.93
