,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,51.2,- - -,218.0,51.0,11.0,1.0,35.0,28.0,11.0,17.0,2.0,1.0,45.0,0.255,0.317,0.49,0.336,7.84,2.96,2.65,1.92,20.6,7.8,12.8,- - -,1.32,0.278,63.4,5.23,4.14
1,Total,vs R,55.2,- - -,261.0,61.0,9.0,1.0,41.0,32.0,12.0,22.0,2.0,7.0,52.0,0.263,0.346,0.47,0.348,8.41,3.56,2.36,1.94,19.9,8.4,11.5,- - -,1.49,0.292,66.9,5.65,4.4
