,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,259.2,2.63,1063.0,213.0,35.0,7.0,88.0,76.0,18.0,80.0,15.0,13.0,263.0,0.22,0.291,0.332,0.272,9.12,2.77,3.29,0.62,24.7,7.5,17.2,0.22,1.13,0.283,77.6,3.06,3.38
1,Total,Away,223.0,2.58,930.0,160.0,37.0,6.0,72.0,64.0,10.0,96.0,15.0,13.0,255.0,0.195,0.291,0.295,0.261,10.29,3.87,2.66,0.4,27.4,10.3,17.1,0.195,1.15,0.27,77.3,2.87,3.46
