,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,685.0,3.99,2927.0,762.0,177.0,14.0,318.0,304.0,50.0,189.0,15.0,19.0,433.0,0.28,0.336,0.419,0.329,5.69,2.48,2.29,0.66,14.8,6.5,8.3,0.28,1.39,0.318,72.4,3.71,3.99
1,Total,Away,643.2,4.63,2851.0,766.0,148.0,13.0,380.0,331.0,78.0,210.0,15.0,24.0,394.0,0.293,0.355,0.458,0.354,5.51,2.94,1.88,1.09,13.8,7.4,6.4,0.293,1.52,0.321,69.6,4.56,4.34
