,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,76.2,4.7,336.0,77.0,16.0,1.0,47.0,40.0,15.0,25.0,1.0,5.0,85.0,0.252,0.321,0.468,0.335,9.98,2.93,3.4,1.76,25.3,7.4,17.9,0.252,1.33,0.301,69.8,4.65,4.25
1,Total,Away,67.2,4.79,304.0,72.0,11.0,3.0,42.0,36.0,12.0,36.0,2.0,0.0,64.0,0.269,0.359,0.475,0.356,8.51,4.79,1.78,1.6,21.1,11.8,9.2,0.269,1.6,0.313,72.4,5.16,5.09
