,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,455.0,3.72,1890.0,386.0,83.0,6.0,194.0,188.0,57.0,160.0,3.0,15.0,553.0,0.225,0.297,0.384,0.298,10.94,3.16,3.46,1.13,29.3,8.5,20.8,0.225,1.2,0.298,76.3,3.46,3.26
1,Total,Away,417.1,3.23,1734.0,324.0,59.0,9.0,167.0,150.0,42.0,168.0,2.0,18.0,517.0,0.209,0.295,0.343,0.285,11.15,3.62,3.08,0.91,29.8,9.7,20.1,0.209,1.18,0.285,76.0,3.28,3.32
