,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,46.0,- - -,219.0,56.0,9.0,7.0,28.0,28.0,6.0,26.0,4.0,6.0,44.0,0.3,0.402,0.522,0.391,8.61,5.09,1.69,1.17,20.1,11.9,8.2,- - -,1.78,0.365,75.4,5.0,4.48
1,Total,vs R,101.1,- - -,401.0,67.0,16.0,1.0,38.0,35.0,9.0,40.0,3.0,3.0,119.0,0.187,0.277,0.32,0.264,10.57,3.55,2.98,0.8,29.7,10.0,19.7,- - -,1.06,0.252,73.9,3.21,3.34
