,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,290.1,2.67,1124.0,206.0,47.0,4.0,95.0,86.0,28.0,54.0,8.0,8.0,319.0,0.194,0.24,0.328,0.246,9.89,1.67,5.91,0.87,28.4,4.8,23.6,0.194,0.9,0.249,75.6,2.8,3.07
1,Total,Away,263.1,2.84,1078.0,218.0,40.0,3.0,85.0,83.0,26.0,72.0,7.0,12.0,303.0,0.219,0.283,0.349,0.278,10.36,2.46,4.21,0.89,28.1,6.7,21.4,0.219,1.1,0.289,81.7,3.05,3.29
