,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,33.2,- - -,148.0,26.0,6.0,1.0,24.0,21.0,5.0,18.0,2.0,1.0,40.0,0.202,0.306,0.386,0.298,10.69,4.81,2.22,1.34,27.0,12.2,14.9,- - -,1.31,0.25,55.3,4.41,4.63
1,Total,vs R,39.2,- - -,184.0,52.0,13.0,0.0,33.0,30.0,4.0,10.0,1.0,4.0,40.0,0.306,0.359,0.458,0.349,9.08,2.27,4.0,0.91,21.7,5.4,16.3,- - -,1.56,0.381,54.6,3.51,4.59
