,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,75.2,4.4,328.0,77.0,7.0,3.0,45.0,37.0,7.0,23.0,0.0,3.0,70.0,0.255,0.315,0.37,0.3,8.33,2.74,3.04,0.83,21.3,7.0,14.3,0.255,1.32,0.311,62.2,3.54,3.88
1,Total,Away,87.1,4.64,375.0,84.0,19.0,1.0,51.0,45.0,14.0,27.0,1.0,7.0,78.0,0.246,0.316,0.438,0.322,8.04,2.78,2.89,1.44,20.8,7.2,13.6,0.246,1.27,0.281,68.1,4.62,4.19
