,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,408.2,3.46,1692.0,338.0,64.0,8.0,174.0,157.0,30.0,166.0,5.0,19.0,369.0,0.224,0.311,0.34,0.291,8.13,3.66,2.22,0.66,21.8,9.8,12.0,0.224,1.23,0.278,72.6,3.62,3.7
1,Total,Away,448.2,4.41,1953.0,449.0,72.0,8.0,244.0,220.0,35.0,201.0,11.0,25.0,412.0,0.26,0.348,0.379,0.322,8.26,4.03,2.05,0.7,21.1,10.3,10.8,0.26,1.45,0.323,68.9,3.8,3.83
