,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,77.2,3.59,317.0,61.0,14.0,2.0,33.0,31.0,7.0,24.0,4.0,3.0,68.0,0.21,0.278,0.348,0.269,7.88,2.78,2.83,0.81,21.5,7.6,13.9,0.21,1.09,0.251,70.3,3.62,3.59
1,Total,Away,71.2,4.65,320.0,79.0,12.0,3.0,43.0,37.0,5.0,25.0,3.0,4.0,56.0,0.272,0.342,0.396,0.318,7.03,3.14,2.24,0.63,17.5,7.8,9.7,0.272,1.45,0.322,64.4,3.71,4.17
