,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,5.2,- - -,25.0,6.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,0.25,0.28,0.333,0.268,7.94,1.59,5.0,0.0,20.0,4.0,16.0,- - -,1.24,0.316,71.4,1.92,4.26
1,Total,vs R,9.1,- - -,40.0,10.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,10.0,0.263,0.3,0.421,0.312,9.64,1.93,5.0,1.93,25.0,5.0,20.0,- - -,1.29,0.308,76.1,4.44,3.25
