,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,812.0,4.02,3431.0,756.0,164.0,17.0,391.0,363.0,112.0,273.0,11.0,32.0,775.0,0.242,0.312,0.42,0.318,8.59,3.03,2.84,1.24,22.6,8.0,14.6,0.242,1.27,0.288,74.1,4.11,3.98
1,Total,Away,867.0,4.25,3697.0,825.0,191.0,24.0,437.0,409.0,126.0,300.0,9.0,45.0,767.0,0.246,0.319,0.439,0.329,7.96,3.11,2.56,1.31,20.8,8.1,12.6,0.246,1.3,0.284,73.8,4.42,4.36
