,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,372.1,3.65,1534.0,358.0,74.0,4.0,155.0,151.0,53.0,100.0,9.0,8.0,278.0,0.251,0.306,0.425,0.315,6.72,2.42,2.78,1.28,18.1,6.5,11.6,0.251,1.23,0.279,79.4,4.33,4.31
1,Total,Away,333.0,5.05,1452.0,361.0,75.0,9.0,201.0,187.0,52.0,116.0,8.0,8.0,233.0,0.272,0.337,0.466,0.347,6.3,3.14,2.01,1.41,16.1,8.0,8.1,0.272,1.43,0.296,68.9,4.85,4.68
