,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,48.1,- - -,215.0,44.0,8.0,0.0,22.0,19.0,3.0,28.0,0.0,4.0,40.0,0.24,0.353,0.333,0.312,7.45,5.21,1.43,0.56,18.6,13.0,5.6,- - -,1.49,0.293,75.2,4.3,4.73
1,Total,vs R,64.0,- - -,286.0,67.0,14.0,0.0,40.0,37.0,7.0,33.0,3.0,0.0,50.0,0.265,0.353,0.415,0.33,7.03,4.64,1.52,0.98,17.5,11.5,5.9,- - -,1.56,0.306,66.5,4.56,4.92
