,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,26.1,5.47,116.0,28.0,4.0,1.0,16.0,16.0,5.0,11.0,1.0,1.0,18.0,0.269,0.348,0.476,0.352,6.15,3.76,1.64,1.71,15.5,9.5,6.0,0.269,1.48,0.284,72.7,5.63,5.46
1,Total,Away,13.2,7.9,65.0,15.0,2.0,0.0,12.0,12.0,2.0,12.0,1.0,0.0,6.0,0.283,0.415,0.46,0.37,3.95,7.9,0.5,1.32,9.2,18.5,-9.2,0.283,1.98,0.289,62.0,6.82,7.37
