,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,94.1,- - -,394.0,66.0,10.0,4.0,47.0,41.0,15.0,51.0,7.0,3.0,111.0,0.194,0.308,0.387,0.298,10.59,4.87,2.18,1.43,28.2,12.9,15.2,- - -,1.24,0.238,73.7,4.58,4.38
1,Total,vs R,138.2,- - -,598.0,134.0,34.0,2.0,65.0,63.0,19.0,53.0,1.0,7.0,142.0,0.249,0.326,0.435,0.327,9.22,3.44,2.68,1.23,23.8,8.9,14.9,- - -,1.35,0.305,77.1,4.18,4.31
