,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,108.0,- - -,438.0,83.0,11.0,2.0,34.0,31.0,6.0,35.0,0.0,6.0,113.0,0.209,0.286,0.297,0.262,9.42,2.92,3.23,0.5,25.8,8.0,17.8,- - -,1.09,0.277,77.9,2.91,3.41
1,Total,vs R,359.0,- - -,1552.0,345.0,65.0,5.0,177.0,161.0,50.0,157.0,3.0,18.0,341.0,0.251,0.337,0.42,0.329,8.55,3.94,2.17,1.25,22.0,10.1,11.8,- - -,1.4,0.299,76.2,4.52,4.42
