,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,238.1,- - -,1031.0,217.0,41.0,5.0,96.0,94.0,21.0,107.0,24.0,16.0,219.0,0.239,0.331,0.368,0.304,8.27,4.04,2.05,0.79,21.2,10.4,10.9,- - -,1.36,0.293,78.6,3.97,4.31
1,Total,vs R,425.0,- - -,1693.0,329.0,45.0,5.0,140.0,126.0,29.0,121.0,4.0,19.0,369.0,0.212,0.28,0.308,0.264,7.81,2.56,3.05,0.61,21.8,7.2,14.6,- - -,1.06,0.26,76.8,3.26,3.13
