,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,566.1,3.88,2399.0,583.0,126.0,9.0,262.0,244.0,66.0,152.0,10.0,29.0,399.0,0.263,0.32,0.423,0.322,6.34,2.42,2.63,1.05,16.6,6.3,10.3,0.263,1.3,0.295,74.8,4.17,4.09
1,Total,Away,555.0,4.69,2401.0,615.0,138.0,15.0,307.0,289.0,83.0,154.0,7.0,31.0,423.0,0.278,0.335,0.472,0.346,6.86,2.5,2.75,1.35,17.6,6.4,11.2,0.278,1.39,0.311,72.1,4.53,4.05
