,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,171.0,- - -,732.0,170.0,37.0,7.0,79.0,66.0,15.0,60.0,16.0,11.0,62.0,0.257,0.333,0.411,0.317,3.26,3.16,1.03,0.79,8.5,8.2,0.3,- - -,1.35,0.265,73.6,4.79,4.7
1,Total,vs R,263.1,- - -,1070.0,222.0,42.0,6.0,74.0,65.0,16.0,85.0,5.0,22.0,226.0,0.231,0.312,0.344,0.291,7.72,2.91,2.66,0.55,21.1,7.9,13.2,- - -,1.17,0.286,83.2,3.42,3.49
