,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,202.0,- - -,910.0,192.0,37.0,4.0,90.0,83.0,25.0,119.0,2.0,5.0,164.0,0.244,0.348,0.399,0.33,7.31,5.3,1.38,1.11,18.0,13.1,4.9,- - -,1.54,0.28,80.4,4.97,4.74
1,Total,vs R,235.0,- - -,929.0,184.0,33.0,0.0,92.0,81.0,14.0,64.0,1.0,11.0,178.0,0.216,0.279,0.305,0.26,6.82,2.45,2.78,0.54,19.2,6.9,12.3,- - -,1.06,0.257,69.8,3.36,3.68
