,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1097.2,2.08,4272.0,783.0,166.0,6.0,283.0,254.0,70.0,268.0,12.0,17.0,1238.0,0.196,0.252,0.298,0.245,10.15,2.2,4.62,0.57,29.0,6.3,22.7,0.196,0.96,0.266,80.9,2.46,2.78
1,Total,Away,961.2,2.69,3823.0,752.0,129.0,18.0,308.0,287.0,69.0,259.0,15.0,14.0,1006.0,0.212,0.271,0.322,0.263,9.41,2.42,3.88,0.65,26.3,6.8,19.5,0.212,1.05,0.276,77.2,2.79,3.08
