,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,122.0,- - -,556.0,128.0,26.0,1.0,52.0,49.0,9.0,69.0,18.0,7.0,104.0,0.267,0.37,0.387,0.326,7.67,5.09,1.51,0.66,18.7,12.4,6.3,- - -,1.61,0.324,79.4,4.25,4.31
1,Total,vs R,215.1,- - -,881.0,191.0,27.0,4.0,71.0,63.0,16.0,73.0,1.0,4.0,203.0,0.238,0.307,0.345,0.288,8.48,3.05,2.78,0.67,23.0,8.3,14.7,- - -,1.23,0.299,80.2,3.29,3.19
