,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,6.2,- - -,31.0,6.0,0.0,0.0,5.0,5.0,3.0,3.0,1.0,2.0,10.0,0.231,0.355,0.577,0.385,13.5,4.05,3.33,4.05,32.3,9.7,22.6,- - -,1.35,0.231,88.2,8.26,4.64
1,Total,vs R,5.0,- - -,22.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.211,0.318,0.368,0.308,5.4,3.6,1.5,1.8,13.6,9.1,4.6,- - -,1.2,0.2,89.3,6.36,6.07
