,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,24.0,- - -,106.0,29.0,4.0,2.0,16.0,12.0,5.0,8.0,2.0,1.0,18.0,0.299,0.355,0.531,0.37,6.75,3.0,2.25,1.88,17.0,7.6,9.4,- - -,1.54,0.324,71.0,5.49,4.56
1,Total,vs R,30.0,- - -,132.0,32.0,5.0,1.0,21.0,17.0,7.0,10.0,0.0,1.0,28.0,0.265,0.328,0.5,0.352,8.4,3.0,2.8,2.1,21.2,7.6,13.6,- - -,1.4,0.291,66.3,5.42,4.58
