,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,111.0,3.0,466.0,100.0,12.0,4.0,43.0,37.0,8.0,36.0,5.0,5.0,98.0,0.235,0.303,0.344,0.28,7.95,2.92,2.72,0.65,21.0,7.7,13.3,0.235,1.23,0.288,75.5,3.43,4.28
1,Total,Away,107.1,2.35,431.0,80.0,16.0,1.0,29.0,28.0,8.0,37.0,5.0,2.0,108.0,0.204,0.277,0.314,0.258,9.06,3.1,2.92,0.67,25.1,8.6,16.5,0.204,1.09,0.261,83.5,3.19,3.91
