,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,138.0,4.7,613.0,142.0,19.0,5.0,79.0,72.0,15.0,72.0,5.0,2.0,158.0,0.264,0.353,0.408,0.333,10.3,4.7,2.19,0.98,25.8,11.8,14.0,0.264,1.55,0.347,70.3,3.82,3.56
1,Total,Away,128.0,2.81,561.0,102.0,21.0,4.0,44.0,40.0,9.0,82.0,9.0,2.0,153.0,0.214,0.335,0.335,0.299,10.76,5.77,1.87,0.63,27.3,14.6,12.7,0.214,1.44,0.295,81.9,3.58,3.8
