,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,95.2,- - -,416.0,87.0,18.0,1.0,42.0,36.0,4.0,51.0,14.0,7.0,73.0,0.243,0.354,0.341,0.303,6.87,4.8,1.43,0.38,17.6,12.3,5.3,- - -,1.44,0.295,73.9,3.94,4.67
1,Total,vs R,107.0,- - -,470.0,111.0,19.0,2.0,40.0,39.0,7.0,40.0,1.0,7.0,91.0,0.262,0.341,0.377,0.318,7.65,3.36,2.28,0.59,19.4,8.5,10.8,- - -,1.41,0.32,79.6,3.57,4.2
