,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,7.2,2.35,31.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,0.233,0.258,0.233,0.221,11.74,1.17,10.0,0.0,32.3,3.2,29.0,0.233,1.04,0.35,75.0,0.94,2.23
1,Total,Away,7.1,4.91,34.0,9.0,2.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,5.0,0.281,0.324,0.531,0.362,6.14,2.45,2.5,2.45,14.7,5.9,8.8,0.281,1.5,0.28,73.2,6.16,5.09
