,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,24.1,- - -,116.0,29.0,7.0,1.0,16.0,15.0,4.0,16.0,1.0,1.0,25.0,0.293,0.4,0.51,0.39,9.25,5.92,1.56,1.48,21.6,13.8,7.8,- - -,1.85,0.357,74.3,5.34,4.76
1,Total,vs R,28.2,- - -,130.0,30.0,3.0,0.0,17.0,13.0,1.0,12.0,0.0,2.0,37.0,0.259,0.338,0.313,0.295,11.62,3.77,3.08,0.31,28.5,9.2,19.2,- - -,1.47,0.372,63.4,2.5,3.6
